time,ego_collision,done,x,y,theta,requested_speed,steering_angle
1779540577.510406,0,1,1.269613,0.238379,6.272958,0.500000,-0.000977
1779540577.520421,0,1,1.274613,0.238327,6.272716,0.500000,-0.000685
1779540577.530749,0,1,1.279613,0.238274,6.272473,0.500000,-0.000685
1779540577.540417,0,1,1.284613,0.238220,6.272231,0.500000,-0.000363
1779540577.550324,0,1,1.289612,0.238164,6.271989,0.500000,-0.000155
1779540577.560396,0,1,1.294612,0.238108,6.271746,0.500000,-0.000155
1779540577.570730,0,1,1.299612,0.238050,6.271504,0.500000,0.000177
1779540577.580382,0,1,1.304611,0.237991,6.271262,0.500000,0.000354
1779540577.590371,0,1,1.309611,0.237931,6.271019,0.500000,0.000354
1779540577.600261,0,1,1.314611,0.237870,6.271262,0.500000,0.000749
1779540577.610671,0,1,1.319610,0.237811,6.271504,0.500000,0.000909
1779540577.620431,0,1,1.324610,0.237753,6.271746,0.500000,0.000909
1779540577.630400,0,1,1.329610,0.237697,6.271989,0.500000,0.001268
1779540577.640436,0,1,1.334609,0.237641,6.272231,0.500000,0.001268
1779540577.650307,0,1,1.339609,0.237588,6.272473,0.500000,0.001446
1779540577.660361,0,1,1.344609,0.237534,6.272716,0.500000,0.000280
1779540577.670355,0,1,1.349608,0.237483,6.272958,0.500000,0.000280
1779540577.680462,0,1,1.354608,0.237432,6.273200,0.500000,-0.000905
1779540577.690798,0,1,1.359608,0.237383,6.273443,0.500000,-0.001435
1779540577.700263,0,1,1.364608,0.237334,6.273200,0.500000,-0.002075
1779540577.710223,0,1,1.369607,0.237283,6.272958,0.500000,-0.002075
1779540577.720412,0,1,1.374607,0.237232,6.272716,0.500000,-0.003264
1779540577.730138,0,1,1.379607,0.237178,6.272473,0.500000,-0.004469
1779540577.740179,0,1,1.384607,0.237124,6.272231,0.500000,-0.004469
1779540577.750094,0,1,1.389606,0.237069,6.271989,0.500000,-0.004288
1779540577.760142,0,1,1.394606,0.237012,6.271746,0.500000,-0.004106
1779540577.770806,0,1,1.399606,0.236954,6.271504,0.500000,-0.004106
1779540577.780463,0,1,1.404605,0.236896,6.271262,0.500000,-0.003783
1779540577.790270,0,1,1.409605,0.236835,6.271019,0.500000,-0.003783
1779540577.800064,0,1,1.414604,0.236774,6.270777,0.500000,-0.003510
