time,x,y,yaw,v_actual,v_cmd,e_y,e_psi,curvature_ref,delta_feedback,delta_feedforward,delta_cmd,lqr_k_y,lqr_k_psi,closest_idx,segment_idx,segment_t,compute_time_ms
1778841316.206197,0.212199,0.461633,-0.036563,0.500000,0.500000,0.008601,-0.010742,0.018641,0.002401,0.004924,0.007326,1.989439,1.816506,85,84,0.816224,4.191851
1778841316.210192,0.212199,0.461633,-0.036563,0.500000,0.500000,0.008601,-0.010742,0.018641,0.002403,0.004924,0.007327,1.989006,1.816268,85,84,0.816224,4.278257
1778841316.214193,0.217196,0.461452,-0.036320,0.500000,0.500000,0.008549,-0.010577,0.020054,0.002205,0.005297,0.007503,1.988990,1.816259,85,84,0.956002,4.285462
1778841316.218195,0.217196,0.461452,-0.036320,0.500000,0.500000,0.008549,-0.010577,0.020054,0.002205,0.005297,0.007503,1.988986,1.816257,85,84,0.956002,4.257215
1778841316.222352,0.222193,0.461270,-0.036078,0.500000,0.500000,0.008496,-0.010446,0.021469,0.002076,0.005671,0.007747,1.988563,1.816024,85,85,0.095955,4.495004
1778841316.226193,0.222193,0.461270,-0.036078,0.500000,0.500000,0.008496,-0.010446,0.021469,0.002073,0.005671,0.007745,1.989429,1.816500,85,85,0.095955,4.620184
1778841316.234197,0.227190,0.461091,-0.035836,0.500000,0.500000,0.008443,-0.010332,0.022882,0.002002,0.006044,0.008046,1.978034,1.810230,85,85,0.235734,4.208052
1778841316.238197,0.227190,0.461091,-0.035836,0.500000,0.500000,0.008443,-0.010332,0.022882,0.001972,0.006044,0.008016,1.988994,1.816261,85,85,0.235734,4.186753
1778841316.242350,0.232186,0.460912,-0.035593,0.500000,0.500000,0.008391,-0.010217,0.024295,0.001868,0.006418,0.008286,1.988574,1.816030,85,85,0.375512,4.305482
1778841316.246193,0.232186,0.460912,-0.035593,0.500000,0.500000,0.008391,-0.010217,0.024295,0.001866,0.006418,0.008283,1.989424,1.816497,85,85,0.375512,4.205526
1778841316.250192,0.232186,0.460912,-0.035593,0.500000,0.500000,0.008391,-0.010217,0.024295,0.001867,0.006418,0.008285,1.988996,1.816262,85,85,0.375512,4.156990
1778841316.254196,0.237183,0.460735,-0.035351,0.500000,0.500000,0.008341,-0.010103,0.025708,0.001759,0.006791,0.008550,1.988980,1.816253,86,85,0.515291,4.439689
1778841316.258193,0.237183,0.460735,-0.035351,0.500000,0.500000,0.008341,-0.010103,0.025708,0.001759,0.006791,0.008550,1.989003,1.816266,86,85,0.515291,4.353823
1778841316.262383,0.242180,0.460559,-0.035109,0.500000,0.500000,0.008291,-0.009988,0.027120,0.001651,0.007164,0.008815,1.988470,1.815973,86,85,0.655070,4.241596
1778841316.266197,0.242180,0.460559,-0.035109,0.500000,0.500000,0.008291,-0.009988,0.027120,0.001648,0.007164,0.008812,1.989503,1.816541,86,85,0.655070,4.165706
1778841316.274197,0.247177,0.460384,-0.034866,0.500000,0.500000,0.008243,-0.009874,0.028533,0.001568,0.007537,0.009105,1.978047,1.810237,86,85,0.794850,4.230768
1778841316.278192,0.247177,0.460384,-0.034866,0.500000,0.500000,0.008243,-0.009874,0.028533,0.001537,0.007537,0.009074,1.989007,1.816268,86,85,0.794850,4.161189
1778841316.282376,0.252174,0.460210,-0.034624,0.500000,0.500000,0.008196,-0.009759,0.029946,0.001424,0.007910,0.009335,1.988488,1.815983,86,85,0.934630,4.130938
1778841316.286192,0.252174,0.460210,-0.034624,0.500000,0.500000,0.008196,-0.009759,0.029946,0.001421,0.007910,0.009332,1.989497,1.816538,86,85,0.934630,4.128105
1778841316.290192,0.252174,0.460210,-0.034624,0.500000,0.500000,0.008196,-0.009759,0.029946,0.001423,0.007910,0.009333,1.988994,1.816261,86,85,0.934630,4.281195
1778841316.294194,0.257171,0.460038,-0.034382,0.500000,0.500000,0.008148,-0.009672,0.031363,0.001361,0.008285,0.009645,1.988987,1.816257,86,86,0.074660,4.314061
1778841316.298194,0.257171,0.460038,-0.034382,0.500000,0.500000,0.008148,-0.009672,0.031363,0.001361,0.008285,0.009645,1.988993,1.816261,86,86,0.074660,4.164058
1778841316.302349,0.262168,0.459866,-0.034139,0.500000,0.500000,0.008098,-0.009608,0.032780,0.001346,0.008659,0.010004,1.988566,1.816026,86,86,0.214439,4.216547
1778841316.306195,0.262168,0.459866,-0.034139,0.500000,0.500000,0.008098,-0.009608,0.032780,0.001343,0.008659,0.010002,1.989414,1.816492,86,86,0.214439,4.427883
1778841316.314196,0.267165,0.459696,-0.033897,0.500000,0.500000,0.008049,-0.009544,0.034196,0.001356,0.009033,0.010388,1.978044,1.810236,86,86,0.354218,4.132247
1778841316.318193,0.267165,0.459696,-0.033897,0.500000,0.500000,0.008049,-0.009544,0.034196,0.001325,0.009033,0.010358,1.989003,1.816266,86,86,0.354218,4.192300
1778841316.322346,0.272162,0.459527,-0.033655,0.500000,0.500000,0.008001,-0.009480,0.035613,0.001305,0.009407,0.010712,1.988573,1.816030,86,86,0.493998,4.321584
1778841316.326195,0.272162,0.459527,-0.033655,0.500000,0.500000,0.008001,-0.009480,0.035613,0.001303,0.009407,0.010710,1.989407,1.816488,86,86,0.493998,4.431700
1778841316.330195,0.272162,0.459527,-0.033655,0.500000,0.500000,0.008001,-0.009480,0.035613,0.001304,0.009407,0.010711,1.988993,1.816261,86,86,0.493998,4.112146
1778841316.334197,0.277160,0.459360,-0.033412,0.500000,0.500000,0.007955,-0.009416,0.037029,0.001279,0.009781,0.011061,1.988988,1.816258,87,86,0.633778,4.304088
1778841316.338192,0.277160,0.459360,-0.033412,0.500000,0.500000,0.007955,-0.009416,0.037029,0.001279,0.009781,0.011061,1.989005,1.816267,87,86,0.633778,4.240522
1778841316.342347,0.282157,0.459193,-0.033170,0.500000,0.500000,0.007910,-0.009352,0.038446,0.001255,0.010155,0.011410,1.988567,1.816026,87,86,0.773559,4.261923
1778841316.346199,0.282157,0.459193,-0.033170,0.500000,0.500000,0.007910,-0.009352,0.038446,0.001252,0.010155,0.011408,1.989399,1.816484,87,86,0.773559,4.165655
1778841316.354194,0.287154,0.459028,-0.032928,0.500000,0.500000,0.007866,-0.009288,0.039862,0.001255,0.010529,0.011784,1.978060,1.810245,87,86,0.913339,4.455645
1778841316.358196,0.287154,0.459028,-0.032928,0.500000,0.500000,0.007866,-0.009288,0.039862,0.001224,0.010529,0.011754,1.988987,1.816257,87,86,0.913339,4.191655
1778841316.362354,0.292151,0.458864,-0.032685,0.500000,0.500000,0.007820,-0.009244,0.041285,0.001236,0.010905,0.012142,1.988559,1.816022,87,87,0.053439,4.174809
1778841316.366196,0.292151,0.458864,-0.032685,0.500000,0.500000,0.007820,-0.009244,0.041285,0.001234,0.010905,0.012139,1.989427,1.816499,87,87,0.053439,4.303673
1778841316.370192,0.292151,0.458864,-0.032685,0.500000,0.500000,0.007820,-0.009244,0.041285,0.001235,0.010905,0.012140,1.989004,1.816267,87,87,0.053439,4.135611
1778841316.374192,0.297149,0.458702,-0.032443,0.500000,0.500000,0.007772,-0.009231,0.042709,0.001308,0.011281,0.012589,1.988992,1.816260,87,87,0.193218,4.322081
1778841316.378192,0.297149,0.458702,-0.032443,0.500000,0.500000,0.007772,-0.009231,0.042709,0.001308,0.011281,0.012589,1.988992,1.816260,87,87,0.193218,4.142701
1778841316.382358,0.302146,0.458540,-0.032201,0.500000,0.500000,0.007724,-0.009218,0.044133,0.001380,0.011657,0.013038,1.988538,1.816011,87,87,0.332998,4.370230
1778841316.386194,0.302146,0.458540,-0.032201,0.500000,0.500000,0.007724,-0.009218,0.044133,0.001378,0.011657,0.013035,1.989443,1.816508,87,87,0.332998,4.456752
1778841316.394199,0.307144,0.458380,-0.031958,0.500000,0.500000,0.007678,-0.009204,0.045557,0.001476,0.012033,0.013509,1.978031,1.810229,87,87,0.472778,4.228146
1778841316.398193,0.307144,0.458380,-0.031958,0.500000,0.500000,0.007678,-0.009204,0.045557,0.001447,0.012033,0.013481,1.989010,1.816270,87,87,0.472778,4.198962
1778841316.402343,0.312141,0.458220,-0.031716,0.500000,0.500000,0.007632,-0.009191,0.046981,0.001515,0.012410,0.013924,1.988583,1.816035,88,87,0.612559,4.384644
1778841316.406199,0.312141,0.458220,-0.031716,0.500000,0.500000,0.007632,-0.009191,0.046981,0.001513,0.012410,0.013922,1.989388,1.816478,88,87,0.612559,4.301026
1778841316.410192,0.312141,0.458220,-0.031716,0.500000,0.500000,0.007632,-0.009191,0.046981,0.001514,0.012410,0.013923,1.989009,1.816270,88,87,0.612559,4.187047
1778841316.414195,0.317139,0.458062,-0.031474,0.500000,0.500000,0.007588,-0.009178,0.048405,0.001577,0.012786,0.014362,1.988986,1.816257,88,87,0.752340,4.402658
1778841316.418191,0.317139,0.458062,-0.031474,0.500000,0.500000,0.007588,-0.009178,0.048405,0.001577,0.012786,0.014362,1.989003,1.816266,88,87,0.752340,4.389210
1778841316.422376,0.322136,0.457906,-0.031232,0.500000,0.500000,0.007545,-0.009165,0.049829,0.001640,0.013162,0.014801,1.988487,1.815983,88,87,0.892121,4.382071
1778841316.430194,0.322136,0.457906,-0.031232,0.500000,0.500000,0.007545,-0.009165,0.049829,0.001664,0.013162,0.014826,1.978542,1.810510,88,87,0.892121,4.171289
1778841316.434193,0.327134,0.457750,-0.030989,0.500000,0.500000,0.007502,-0.009164,0.051260,0.001723,0.013540,0.015263,1.988995,1.816262,88,88,0.032284,4.195144
1778841316.438192,0.327134,0.457750,-0.030989,0.500000,0.500000,0.007502,-0.009164,0.051260,0.001723,0.013540,0.015263,1.988996,1.816262,88,88,0.032284,4.195801
1778841316.442365,0.332131,0.457596,-0.030747,0.500000,0.500000,0.007452,-0.009202,0.052696,0.001892,0.013919,0.015811,1.988518,1.815999,88,88,0.172063,4.175199
1778841316.446193,0.332131,0.457596,-0.030747,0.500000,0.500000,0.007452,-0.009202,0.052696,0.001890,0.013919,0.015809,1.989466,1.816521,88,88,0.172063,4.307331
1778841316.450192,0.332131,0.457596,-0.030747,0.500000,0.500000,0.007452,-0.009202,0.052696,0.001891,0.013919,0.015810,1.988996,1.816262,88,88,0.172063,4.445939
1778841316.454193,0.337129,0.457443,-0.030505,0.500000,0.500000,0.007404,-0.009240,0.054131,0.002056,0.014298,0.016353,1.988988,1.816258,88,88,0.311843,4.277735
1778841316.458170,0.337129,0.457443,-0.030505,0.500000,0.500000,0.007404,-0.009240,0.054131,0.002055,0.014298,0.016353,1.989058,1.816296,88,88,0.311843,4.286317
1778841316.462353,0.342127,0.457291,-0.030262,0.500000,0.500000,0.007357,-0.009278,0.055567,0.002220,0.014677,0.016897,1.988491,1.815984,88,88,0.451623,4.181805
1778841316.470192,0.342127,0.457291,-0.030262,0.500000,0.500000,0.007357,-0.009278,0.055567,0.002242,0.014677,0.016919,1.978485,1.810479,88,88,0.451623,4.255115
1778841316.474195,0.347124,0.457140,-0.030020,0.500000,0.500000,0.007311,-0.009316,0.057002,0.002378,0.015056,0.017434,1.988986,1.816257,89,88,0.591403,4.225166
1778841316.478192,0.347124,0.457140,-0.030020,0.500000,0.500000,0.007311,-0.009316,0.057002,0.002378,0.015056,0.017434,1.989000,1.816264,89,88,0.591403,4.401849
1778841316.482343,0.352122,0.456991,-0.029778,0.500000,0.500000,0.007267,-0.009354,0.058438,0.002537,0.015435,0.017972,1.988580,1.816033,89,88,0.731184,4.408320
1778841316.486194,0.352122,0.456991,-0.029778,0.500000,0.500000,0.007267,-0.009354,0.058438,0.002536,0.015435,0.017971,1.989402,1.816485,89,88,0.731184,4.364884
1778841316.490195,0.352122,0.456991,-0.029778,0.500000,0.500000,0.007267,-0.009354,0.058438,0.002536,0.015435,0.017971,1.988989,1.816258,89,88,0.731184,4.376119
1778841316.494192,0.357120,0.456842,-0.029535,0.500000,0.500000,0.007223,-0.009392,0.059874,0.002691,0.015814,0.018505,1.989001,1.816265,89,88,0.870965,4.259640
1778841316.502346,0.362118,0.456695,-0.029293,0.500000,0.500000,0.007180,-0.009435,0.061315,0.002878,0.016195,0.019073,1.977625,1.810005,89,89,0.011185,4.302228
1778841316.506193,0.362118,0.456695,-0.029293,0.500000,0.500000,0.007180,-0.009435,0.061315,0.002855,0.016195,0.019049,1.989413,1.816492,89,89,0.011185,4.168539
1778841316.510193,0.362118,0.456695,-0.029293,0.500000,0.500000,0.007180,-0.009435,0.061315,0.002855,0.016195,0.019050,1.988992,1.816260,89,89,0.011185,4.322316
1778841316.514194,0.367116,0.456550,-0.029051,0.500000,0.500000,0.007129,-0.009525,0.062766,0.003121,0.016578,0.019699,1.988992,1.816260,89,89,0.150964,4.747466
1778841316.518197,0.367116,0.456550,-0.029051,0.500000,0.500000,0.007129,-0.009525,0.062766,0.003121,0.016578,0.019699,1.988983,1.816255,89,89,0.150964,4.284823
1778841316.522366,0.372113,0.456405,-0.028808,0.500000,0.500000,0.007078,-0.009614,0.064217,0.003386,0.016961,0.020347,1.988530,1.816006,89,89,0.290743,4.227924
1778841316.526194,0.372113,0.456405,-0.028808,0.500000,0.500000,0.007078,-0.009614,0.064217,0.003384,0.016961,0.020345,1.989465,1.816520,89,89,0.290743,4.323807
1778841316.530193,0.372113,0.456405,-0.028808,0.500000,0.500000,0.007078,-0.009614,0.064217,0.003385,0.016961,0.020346,1.988995,1.816262,89,89,0.290743,4.235724
1778841316.538193,0.377111,0.456262,-0.028566,0.500000,0.500000,0.007028,-0.009704,0.065668,0.003664,0.017344,0.021009,1.978047,1.810238,89,89,0.430522,4.155270
1778841316.542347,0.382109,0.456119,-0.028324,0.500000,0.500000,0.006980,-0.009794,0.067120,0.003906,0.017727,0.021633,1.988568,1.816027,90,89,0.570302,4.381483
1778841316.546193,0.382109,0.456119,-0.028324,0.500000,0.500000,0.006980,-0.009794,0.067120,0.003904,0.017727,0.021632,1.989417,1.816494,90,89,0.570302,4.376196
1778841316.550202,0.382109,0.456119,-0.028324,0.500000,0.500000,0.006980,-0.009794,0.067120,0.003905,0.017727,0.021632,1.988966,1.816246,90,89,0.570302,4.267916
1778841316.554198,0.387107,0.455978,-0.028081,0.500000,0.500000,0.006933,-0.009883,0.068571,0.004161,0.018111,0.022271,1.989005,1.816267,90,89,0.710082,4.269607
1778841316.558193,0.387107,0.455978,-0.028081,0.500000,0.500000,0.006933,-0.009883,0.068571,0.004161,0.018111,0.022271,1.989007,1.816268,90,89,0.710082,4.241919
1778841316.562346,0.392105,0.455838,-0.027839,0.500000,0.500000,0.006887,-0.009973,0.070022,0.004416,0.018494,0.022910,1.988573,1.816030,90,89,0.849862,4.253679
1778841316.566167,0.392105,0.455838,-0.027839,0.500000,0.500000,0.006887,-0.009973,0.070022,0.004415,0.018494,0.022908,1.989484,1.816531,90,89,0.849862,4.223813
1778841316.574193,0.397104,0.455700,-0.027597,0.500000,0.500000,0.006843,-0.010063,0.071473,0.004681,0.018877,0.023558,1.977974,1.810197,90,89,0.989643,4.268045
1778841316.578193,0.397104,0.455700,-0.027597,0.500000,0.500000,0.006843,-0.010063,0.071473,0.004666,0.018877,0.023543,1.988994,1.816261,90,89,0.989643,4.486086
1778841316.582384,0.402102,0.455562,-0.027354,0.500000,0.500000,0.006787,-0.010227,0.074380,0.005077,0.019644,0.024721,1.988468,1.815972,90,90,0.129910,4.292856
1778841316.586195,0.402102,0.455562,-0.027354,0.500000,0.500000,0.006787,-0.010227,0.074380,0.005076,0.019644,0.024720,1.989512,1.816546,90,90,0.129910,4.361646
1778841316.590192,0.402102,0.455562,-0.027354,0.500000,0.500000,0.006787,-0.010227,0.074380,0.005076,0.019644,0.024721,1.989000,1.816264,90,90,0.129910,4.317402
1778841316.594193,0.407100,0.455426,-0.027112,0.500000,0.500000,0.006732,-0.010397,0.077393,0.005493,0.020440,0.025933,1.988992,1.816260,90,90,0.269688,4.302355
1778841316.598192,0.407100,0.455426,-0.027112,0.500000,0.500000,0.006732,-0.010397,0.077393,0.005493,0.020440,0.025933,1.988994,1.816261,90,90,0.269688,4.149701
1778841316.602352,0.412098,0.455291,-0.026870,0.500000,0.500000,0.006678,-0.010566,0.080405,0.005909,0.021235,0.027144,1.988553,1.816019,90,90,0.409465,4.593410
1778841316.606194,0.412098,0.455291,-0.026870,0.500000,0.500000,0.006678,-0.010566,0.080405,0.005908,0.021235,0.027143,1.989427,1.816499,90,90,0.409465,4.407958
1778841316.614198,0.417096,0.455158,-0.026627,0.500000,0.500000,0.006626,-0.010736,0.083417,0.006328,0.022030,0.028358,1.978036,1.810231,91,90,0.549244,4.533439
1778841316.618198,0.417096,0.455158,-0.026627,0.500000,0.500000,0.006626,-0.010736,0.083417,0.006320,0.022030,0.028350,1.988993,1.816261,91,90,0.549244,4.217737
1778841316.622352,0.422094,0.455025,-0.026385,0.500000,0.500000,0.006574,-0.010905,0.086430,0.006731,0.022825,0.029556,1.988570,1.816028,91,90,0.689023,4.269102
1778841316.626193,0.422094,0.455025,-0.026385,0.500000,0.500000,0.006574,-0.010905,0.086430,0.006730,0.022825,0.029556,1.989430,1.816501,91,90,0.689023,4.246237
1778841316.630193,0.422094,0.455025,-0.026385,0.500000,0.500000,0.006574,-0.010905,0.086430,0.006731,0.022825,0.029556,1.988993,1.816261,91,90,0.689023,4.371569
1778841316.634193,0.427093,0.454894,-0.026143,0.500000,0.500000,0.006524,-0.011075,0.089442,0.007138,0.023620,0.030758,1.988991,1.816259,91,90,0.828802,4.227383
1778841316.642346,0.432091,0.454764,-0.025900,0.500000,0.500000,0.006475,-0.011244,0.092455,0.007547,0.024415,0.031962,1.977629,1.810007,91,90,0.968581,4.395824
1778841316.646205,0.432091,0.454764,-0.025900,0.500000,0.500000,0.006475,-0.011244,0.092455,0.007543,0.024415,0.031959,1.989380,1.816474,91,90,0.968581,4.453219
1778841316.650201,0.432091,0.454764,-0.025900,0.500000,0.500000,0.006475,-0.011244,0.092455,0.007543,0.024415,0.031959,1.989005,1.816267,91,90,0.968581,4.360645
1778841316.654147,0.437089,0.454635,-0.025658,0.500000,0.500000,0.006415,-0.011463,0.093449,0.008061,0.024678,0.032739,1.989140,1.816341,91,91,0.108959,4.202744
1778841316.658192,0.437089,0.454635,-0.025658,0.500000,0.500000,0.006415,-0.011463,0.093449,0.008061,0.024678,0.032739,1.988870,1.816193,91,91,0.108959,4.294487
1778841316.662347,0.442088,0.454507,-0.025416,0.500000,0.500000,0.006351,-0.011694,0.093856,0.008606,0.024785,0.033391,1.988566,1.816026,91,91,0.248734,4.212984
1778841316.666192,0.442088,0.454507,-0.025416,0.500000,0.500000,0.006351,-0.011694,0.093856,0.008606,0.024785,0.033391,1.989420,1.816495,91,91,0.248734,4.288059
1778841316.670194,0.442088,0.454507,-0.025416,0.500000,0.500000,0.006351,-0.011694,0.093856,0.008606,0.024785,0.033391,1.988986,1.816257,91,91,0.248734,4.508849
1778841316.678194,0.447086,0.454381,-0.025174,0.500000,0.500000,0.006289,-0.011924,0.094264,0.009145,0.024893,0.034038,1.978047,1.810237,91,91,0.388509,4.527032
1778841316.690194,0.452085,0.454255,-0.024931,0.500000,0.500000,0.006228,-0.012155,0.094671,0.009678,0.025000,0.034678,1.967160,1.804236,92,91,0.528285,4.762262
1778841316.694192,0.457083,0.454132,-0.024689,0.500000,0.500000,0.006169,-0.012385,0.095078,0.010225,0.025108,0.035332,1.988998,1.816263,92,91,0.668061,4.133485
1778841316.698195,0.457083,0.454132,-0.024689,0.500000,0.500000,0.006169,-0.012385,0.095078,0.010225,0.025108,0.035332,1.988987,1.816257,92,91,0.668061,4.106488
1778841316.702343,0.462082,0.454009,-0.024447,0.500000,0.500000,0.006111,-0.012616,0.095485,0.010760,0.025215,0.035975,1.988587,1.816037,92,91,0.807837,4.387263
1778841316.706192,0.462082,0.454009,-0.024447,0.500000,0.500000,0.006111,-0.012616,0.095485,0.010760,0.025215,0.035975,1.989406,1.816488,92,91,0.807837,4.442002
1778841316.710193,0.462082,0.454009,-0.024447,0.500000,0.500000,0.006111,-0.012616,0.095485,0.010760,0.025215,0.035975,1.988990,1.816259,92,91,0.807837,4.275519
1778841316.718195,0.467080,0.453888,-0.023962,0.500000,0.500000,0.006054,-0.012604,0.095893,0.010841,0.025323,0.036164,1.978041,1.810234,92,91,0.947615,4.304157
1778841316.722343,0.472079,0.453769,-0.023234,0.500000,0.500000,0.005990,-0.012372,0.096954,0.010558,0.025603,0.036161,1.988587,1.816037,92,92,0.087969,4.097457
1778841316.726192,0.472079,0.453769,-0.023234,0.500000,0.500000,0.005990,-0.012372,0.096954,0.010559,0.025603,0.036161,1.989407,1.816488,92,92,0.087969,4.121144
1778841316.730196,0.472079,0.453769,-0.023234,0.500000,0.500000,0.005990,-0.012372,0.096954,0.010558,0.025603,0.036161,1.988984,1.816256,92,92,0.087969,4.200254
1778841316.734192,0.477077,0.453655,-0.022507,0.500000,0.500000,0.005923,-0.012151,0.098398,0.010289,0.025984,0.036273,1.989002,1.816266,92,92,0.227742,4.240051
1778841316.738192,0.477077,0.453655,-0.022507,0.500000,0.500000,0.005923,-0.012151,0.098398,0.010289,0.025984,0.036273,1.988993,1.816261,92,92,0.227742,4.330388
1778841316.742385,0.482076,0.453544,-0.021779,0.500000,0.500000,0.005859,-0.011929,0.099842,0.010013,0.026365,0.036378,1.988464,1.815970,92,92,0.367517,4.157516
1778841316.746193,0.482076,0.453544,-0.021779,0.500000,0.500000,0.005859,-0.011929,0.099842,0.010014,0.026365,0.036378,1.989519,1.816550,92,92,0.367517,4.101689
1778841316.750193,0.482076,0.453544,-0.021779,0.500000,0.500000,0.005859,-0.011929,0.099842,0.010013,0.026365,0.036378,1.988993,1.816261,92,92,0.367517,4.233966
1778841316.754194,0.487075,0.453437,-0.021052,0.500000,0.500000,0.005800,-0.011708,0.101286,0.009730,0.026746,0.036475,1.988989,1.816258,93,92,0.507293,4.149670
1778841316.762343,0.492074,0.453334,-0.020325,0.500000,0.500000,0.005743,-0.011487,0.102729,0.009433,0.027127,0.036560,1.977639,1.810013,93,92,0.647071,4.249838
1778841316.766192,0.492074,0.453334,-0.020325,0.500000,0.500000,0.005743,-0.011487,0.102729,0.009440,0.027127,0.036566,1.989408,1.816489,93,92,0.647071,4.174420
1778841316.770192,0.492074,0.453334,-0.020325,0.500000,0.500000,0.005743,-0.011487,0.102729,0.009440,0.027127,0.036566,1.988994,1.816261,93,92,0.647071,4.426075
1778841316.774195,0.497073,0.453234,-0.019597,0.500000,0.500000,0.005691,-0.011265,0.104173,0.009141,0.027508,0.036649,1.988983,1.816255,93,92,0.786849,4.485723
1778841316.778192,0.497073,0.453234,-0.019597,0.500000,0.500000,0.005691,-0.011265,0.104173,0.009141,0.027508,0.036649,1.989001,1.816265,93,92,0.786849,4.179331
1778841316.782347,0.502072,0.453138,-0.018870,0.500000,0.500000,0.005642,-0.011044,0.105617,0.008837,0.027889,0.036725,1.988568,1.816027,93,92,0.926629,4.246256
1778841316.786193,0.502072,0.453138,-0.018870,0.500000,0.500000,0.005642,-0.011044,0.105617,0.008837,0.027889,0.036725,1.989416,1.816493,93,92,0.926629,4.313022
1778841316.790192,0.502072,0.453138,-0.018870,0.500000,0.500000,0.005642,-0.011044,0.105617,0.008837,0.027889,0.036725,1.988994,1.816261,93,92,0.926629,4.268929
1778841316.794194,0.507071,0.453046,-0.018142,0.500000,0.500000,0.005588,-0.010850,0.107116,0.008593,0.028284,0.036876,1.988989,1.816258,93,93,0.067004,4.241360
1778841316.802386,0.512070,0.452956,-0.017415,0.500000,0.500000,0.005527,-0.010682,0.108660,0.008404,0.028691,0.037096,1.977521,1.809948,93,93,0.206780,4.428466
1778841316.806195,0.512070,0.452956,-0.017415,0.500000,0.500000,0.005527,-0.010682,0.108660,0.008409,0.028691,0.037100,1.989518,1.816549,93,93,0.206780,4.365758
1778841316.810195,0.512070,0.452956,-0.017415,0.500000,0.500000,0.005527,-0.010682,0.108660,0.008408,0.028691,0.037100,1.988992,1.816260,93,93,0.206780,4.215445
1778841316.814193,0.517070,0.452871,-0.016687,0.500000,0.500000,0.005470,-0.010514,0.110205,0.008216,0.029099,0.037315,1.988999,1.816264,93,93,0.346557,4.264876
1778841316.818192,0.517070,0.452871,-0.016687,0.500000,0.500000,0.005470,-0.010514,0.110205,0.008216,0.029099,0.037315,1.988996,1.816262,93,93,0.346557,4.204852
1778841316.822351,0.522069,0.452790,-0.015960,0.500000,0.500000,0.005417,-0.010346,0.111750,0.008017,0.029507,0.037524,1.988557,1.816021,93,93,0.486336,4.418764
1778841316.826192,0.522069,0.452790,-0.015960,0.500000,0.500000,0.005417,-0.010346,0.111750,0.008018,0.029507,0.037524,1.989430,1.816501,93,93,0.486336,4.269046
1778841316.834194,0.527068,0.452712,-0.015232,0.500000,0.500000,0.005367,-0.010178,0.113295,0.007808,0.029914,0.037722,1.978041,1.810234,94,93,0.626115,4.363559
1778841316.838193,0.527068,0.452712,-0.015232,0.500000,0.500000,0.005367,-0.010178,0.113295,0.007811,0.029914,0.037725,1.988995,1.816262,94,93,0.626115,4.595456
1778841316.842355,0.532068,0.452637,-0.014505,0.500000,0.500000,0.005321,-0.010010,0.114840,0.007598,0.030322,0.037919,1.988547,1.816015,94,93,0.765895,4.496318
1778841316.846192,0.532068,0.452637,-0.014505,0.500000,0.500000,0.005321,-0.010010,0.114840,0.007598,0.030322,0.037920,1.989441,1.816507,94,93,0.765895,4.291187
1778841316.850192,0.532068,0.452637,-0.014505,0.500000,0.500000,0.005321,-0.010010,0.114840,0.007598,0.030322,0.037919,1.988994,1.816261,94,93,0.765895,4.220048
1778841316.854195,0.537067,0.452567,-0.013778,0.500000,0.500000,0.005279,-0.009842,0.116385,0.007377,0.030729,0.038106,1.988985,1.816256,94,93,0.905677,4.258925
1778841316.858191,0.537067,0.452567,-0.013778,0.500000,0.500000,0.005279,-0.009842,0.116385,0.007377,0.030729,0.038106,1.989001,1.816265,94,93,0.905677,4.339195
1778841316.862346,0.542067,0.452499,-0.013050,0.500000,0.500000,0.005233,-0.009695,0.117948,0.007201,0.031141,0.038342,1.988569,1.816028,94,94,0.046074,4.263605
1778841316.866193,0.542067,0.452499,-0.013050,0.500000,0.500000,0.005233,-0.009695,0.117948,0.007201,0.031141,0.038342,1.989413,1.816492,94,94,0.046074,4.441217
1778841316.874196,0.547066,0.452436,-0.012323,0.500000,0.500000,0.005177,-0.009583,0.119527,0.007107,0.031558,0.038665,1.978038,1.810232,94,94,0.185851,4.242346
1778841316.878196,0.547066,0.452436,-0.012323,0.500000,0.500000,0.005177,-0.009583,0.119527,0.007108,0.031558,0.038666,1.988994,1.816261,94,94,0.185851,4.270562
1778841316.882388,0.552066,0.452376,-0.011595,0.500000,0.500000,0.005124,-0.009471,0.121106,0.007010,0.031974,0.038984,1.988466,1.815971,94,94,0.325630,4.229120
1778841316.886192,0.552066,0.452376,-0.011595,0.500000,0.500000,0.005124,-0.009471,0.121106,0.007010,0.031974,0.038984,1.989531,1.816556,94,94,0.325630,4.373576
1778841316.890192,0.552066,0.452376,-0.011595,0.500000,0.500000,0.005124,-0.009471,0.121106,0.007010,0.031974,0.038984,1.988992,1.816260,94,94,0.325630,4.248554
1778841316.894192,0.557066,0.452320,-0.010868,0.500000,0.500000,0.005076,-0.009359,0.122685,0.006903,0.032391,0.039294,1.988993,1.816261,94,94,0.465410,4.484673
1778841316.902360,0.562065,0.452268,-0.010140,0.500000,0.500000,0.005030,-0.009247,0.124265,0.006789,0.032807,0.039596,1.977587,1.809984,95,94,0.605191,4.477944
1778841316.906199,0.562065,0.452268,-0.010140,0.500000,0.500000,0.005030,-0.009247,0.124265,0.006790,0.032807,0.039597,1.989435,1.816503,95,94,0.605191,4.308243
1778841316.910193,0.562065,0.452268,-0.010140,0.500000,0.500000,0.005030,-0.009247,0.124265,0.006790,0.032807,0.039597,1.989009,1.816270,95,94,0.605191,4.267477
