time,mode,obstacle_count,chosen_offset,speed_limit,min_obstacle_clearance,candidate_count,collision_free_count
1779543186.828582,pass_through,0,0.000,1.000,inf,1,1
1779543186.878133,pass_through,0,0.000,1.000,inf,1,1
1779543186.928497,pass_through,0,0.000,1.000,inf,1,1
1779543186.978189,pass_through,0,0.000,1.000,inf,1,1
1779543187.028208,pass_through,0,0.000,1.000,inf,1,1
1779543187.078176,pass_through,0,0.000,1.000,inf,1,1
1779543187.128439,pass_through,0,0.000,1.000,inf,1,1
1779543187.178102,pass_through,0,0.000,1.000,inf,1,1
1779543187.286705,pass_through,0,0.000,1.000,inf,1,1
1779543187.328235,pass_through,0,0.000,1.000,inf,1,1
1779543187.378184,pass_through,0,0.000,1.000,inf,1,1
1779543187.428333,pass_through,0,0.000,1.000,inf,1,1
1779543187.478162,pass_through,0,0.000,1.000,inf,1,1
1779543187.528450,pass_through,0,0.000,1.000,inf,1,1
1779543187.578128,pass_through,0,0.000,1.000,inf,1,1
1779543187.628242,pass_through,0,0.000,1.000,inf,1,1
1779543187.678112,pass_through,0,0.000,1.000,inf,1,1
1779543187.781102,pass_through,0,0.000,1.000,inf,1,1
1779543187.828219,pass_through,0,0.000,1.000,inf,1,1
1779543187.878139,pass_through,0,0.000,1.000,inf,1,1
1779543187.928415,pass_through,0,0.000,1.000,inf,1,1
1779543187.978122,pass_through,0,0.000,1.000,inf,1,1
1779543188.028343,pass_through,0,0.000,1.000,inf,1,1
1779543188.078190,pass_through,0,0.000,1.000,inf,1,1
1779543188.128133,pass_through,0,0.000,1.000,inf,1,1
1779543188.178212,pass_through,0,0.000,1.000,inf,1,1
1779543188.322801,pass_through,0,0.000,1.000,inf,1,1
1779543188.349654,pass_through,0,0.000,1.000,inf,1,1
1779543188.378122,pass_through,0,0.000,1.000,inf,1,1
1779543188.428195,pass_through,0,0.000,1.000,inf,1,1
1779543188.478146,pass_through,0,0.000,1.000,inf,1,1
1779543188.528172,pass_through,0,0.000,1.000,inf,1,1
1779543188.578172,pass_through,0,0.000,1.000,inf,1,1
1779543188.628274,pass_through,0,0.000,1.000,inf,1,1
1779543188.678209,pass_through,0,0.000,1.000,inf,1,1
1779543188.794556,pass_through,0,0.000,1.000,inf,1,1
1779543188.828235,pass_through,0,0.000,1.000,inf,1,1
1779543188.878150,pass_through,0,0.000,1.000,inf,1,1
1779543188.928401,pass_through,0,0.000,1.000,inf,1,1
1779543188.978103,pass_through,0,0.000,1.000,inf,1,1
1779543189.028247,pass_through,0,0.000,1.000,inf,1,1
1779543189.078103,pass_through,0,0.000,1.000,inf,1,1
1779543189.128258,pass_through,0,0.000,1.000,inf,1,1
1779543189.178173,pass_through,0,0.000,1.000,inf,1,1
1779543189.289117,pass_through,0,0.000,1.000,inf,1,1
1779543189.328307,pass_through,0,0.000,1.000,inf,1,1
1779543189.378109,pass_through,0,0.000,1.000,inf,1,1
1779543189.428442,pass_through,0,0.000,1.000,inf,1,1
1779543189.478206,pass_through,0,0.000,1.000,inf,1,1
1779543189.528275,pass_through,0,0.000,1.000,inf,1,1
1779543189.578119,pass_through,0,0.000,1.000,inf,1,1
1779543189.628175,pass_through,0,0.000,1.000,inf,1,1
1779543189.678195,pass_through,0,0.000,1.000,inf,1,1
1779543189.779140,pass_through,0,0.000,1.000,inf,1,1
1779543189.828217,pass_through,0,0.000,1.000,inf,1,1
1779543189.879142,pass_through,0,0.000,1.000,inf,1,1
1779543189.928187,pass_through,0,0.000,1.000,inf,1,1
1779543189.978207,pass_through,0,0.000,1.000,inf,1,1
1779543190.028137,pass_through,0,0.000,1.000,inf,1,1
1779543190.078190,pass_through,0,0.000,1.000,inf,1,1
1779543190.128150,pass_through,0,0.000,1.000,inf,1,1
1779543190.178146,pass_through,0,0.000,1.000,inf,1,1
1779543190.317536,pass_through,0,0.000,1.000,inf,1,1
1779543190.343583,pass_through,0,0.000,1.000,inf,1,1
1779543190.378220,pass_through,0,0.000,1.000,inf,1,1
1779543190.428253,pass_through,0,0.000,1.000,inf,1,1
1779543190.478135,pass_through,0,0.000,1.000,inf,1,1
1779543190.528160,pass_through,0,0.000,1.000,inf,1,1
1779543190.578172,pass_through,0,0.000,1.000,inf,1,1
1779543190.628216,pass_through,0,0.000,1.000,inf,1,1
1779543190.678138,pass_through,0,0.000,1.000,inf,1,1
1779543190.784602,pass_through,0,0.000,1.000,inf,1,1
1779543190.828216,pass_through,0,0.000,1.000,inf,1,1
1779543190.878193,pass_through,0,0.000,1.000,inf,1,1
1779543190.928197,pass_through,0,0.000,1.000,inf,1,1
1779543190.978099,pass_through,0,0.000,1.000,inf,1,1
1779543191.028180,pass_through,0,0.000,1.000,inf,1,1
1779543191.078141,pass_through,0,0.000,1.000,inf,1,1
1779543191.128170,pass_through,0,0.000,1.000,inf,1,1
1779543191.178197,pass_through,0,0.000,1.000,inf,1,1
1779543191.325420,pass_through,0,0.000,1.000,inf,1,1
1779543191.352859,pass_through,0,0.000,1.000,inf,1,1
1779543191.379086,pass_through,0,0.000,1.000,inf,1,1
1779543191.428262,pass_through,0,0.000,1.000,inf,1,1
1779543191.478148,pass_through,0,0.000,1.000,inf,1,1
1779543191.528432,pass_through,0,0.000,1.000,inf,1,1
1779543191.578185,pass_through,0,0.000,1.000,inf,1,1
1779543191.628081,pass_through,0,0.000,1.000,inf,1,1
1779543191.678233,pass_through,0,0.000,1.000,inf,1,1
1779543191.828208,pass_through,0,0.000,1.000,inf,1,1
1779543191.878135,pass_through,0,0.000,1.000,inf,1,1
1779543191.928177,pass_through,0,0.000,1.000,inf,1,1
1779543191.978132,pass_through,0,0.000,1.000,inf,1,1
1779543192.028158,pass_through,0,0.000,1.000,inf,1,1
1779543192.078216,pass_through,0,0.000,1.000,inf,1,1
1779543192.128304,pass_through,0,0.000,1.000,inf,1,1
1779543192.178123,pass_through,0,0.000,1.000,inf,1,1
1779543192.281107,pass_through,0,0.000,1.000,inf,1,1
1779543192.328250,pass_through,0,0.000,1.000,inf,1,1
1779543192.378100,pass_through,0,0.000,1.000,inf,1,1
1779543192.428189,pass_through,0,0.000,1.000,inf,1,1
1779543192.478163,pass_through,0,0.000,1.000,inf,1,1
1779543192.528404,pass_through,0,0.000,1.000,inf,1,1
1779543192.578173,pass_through,0,0.000,1.000,inf,1,1
1779543192.628155,pass_through,0,0.000,1.000,inf,1,1
1779543192.678209,pass_through,0,0.000,1.000,inf,1,1
1779543192.823247,pass_through,0,0.000,1.000,inf,1,1
1779543192.849452,pass_through,0,0.000,1.000,inf,1,1
1779543192.878516,pass_through,0,0.000,1.000,inf,1,1
1779543192.928125,pass_through,0,0.000,1.000,inf,1,1
1779543192.978183,pass_through,0,0.000,1.000,inf,1,1
1779543193.028162,pass_through,0,0.000,1.000,inf,1,1
1779543193.078175,pass_through,0,0.000,1.000,inf,1,1
1779543193.128340,pass_through,0,0.000,1.000,inf,1,1
1779543193.178202,pass_through,0,0.000,1.000,inf,1,1
1779543193.315181,pass_through,0,0.000,1.000,inf,1,1
1779543193.341090,pass_through,0,0.000,1.000,inf,1,1
1779543193.378198,pass_through,0,0.000,1.000,inf,1,1
1779543193.428131,pass_through,0,0.000,1.000,inf,1,1
1779543193.478132,pass_through,0,0.000,1.000,inf,1,1
1779543193.528070,pass_through,0,0.000,1.000,inf,1,1
1779543193.578122,pass_through,0,0.000,1.000,inf,1,1
1779543193.628509,pass_through,0,0.000,1.000,inf,1,1
1779543193.678163,pass_through,0,0.000,1.000,inf,1,1
1779543193.771516,pass_through,0,0.000,1.000,inf,1,1
1779543193.785104,pass_through,0,0.000,1.000,inf,1,1
1779543193.828219,pass_through,0,0.000,1.000,inf,1,1
1779543193.878625,pass_through,0,0.000,1.000,inf,1,1
1779543193.928199,pass_through,0,0.000,1.000,inf,1,1
1779543193.978105,pass_through,0,0.000,1.000,inf,1,1
1779543194.028143,pass_through,0,0.000,1.000,inf,1,1
1779543194.078125,pass_through,0,0.000,1.000,inf,1,1
1779543194.128363,pass_through,0,0.000,1.000,inf,1,1
1779543194.178160,pass_through,0,0.000,1.000,inf,1,1
1779543194.286270,pass_through,0,0.000,1.000,inf,1,1
1779543194.328467,pass_through,0,0.000,1.000,inf,1,1
1779543194.378157,pass_through,0,0.000,1.000,inf,1,1
1779543194.428160,pass_through,0,0.000,1.000,inf,1,1
1779543194.478150,pass_through,0,0.000,1.000,inf,1,1
1779543194.528316,pass_through,0,0.000,1.000,inf,1,1
1779543194.578234,pass_through,0,0.000,1.000,inf,1,1
1779543194.628126,pass_through,0,0.000,1.000,inf,1,1
1779543194.678187,pass_through,0,0.000,1.000,inf,1,1
1779543194.787462,pass_through,0,0.000,1.000,inf,1,1
1779543194.828264,pass_through,0,0.000,1.000,inf,1,1
1779543194.878159,pass_through,0,0.000,1.000,inf,1,1
1779543194.928154,pass_through,0,0.000,1.000,inf,1,1
1779543194.978204,pass_through,0,0.000,1.000,inf,1,1
1779543195.028236,pass_through,0,0.000,1.000,inf,1,1
1779543195.078192,pass_through,0,0.000,1.000,inf,1,1
1779543195.128177,pass_through,0,0.000,1.000,inf,1,1
1779543195.178267,pass_through,0,0.000,1.000,inf,1,1
1779543195.302982,pass_through,0,0.000,1.000,inf,1,1
1779543195.328220,pass_through,0,0.000,1.000,inf,1,1
1779543195.378286,pass_through,0,0.000,1.000,inf,1,1
1779543195.428310,pass_through,0,0.000,1.000,inf,1,1
1779543195.478184,pass_through,0,0.000,1.000,inf,1,1
1779543195.528433,pass_through,0,0.000,1.000,inf,1,1
1779543195.578123,pass_through,0,0.000,1.000,inf,1,1
1779543195.628246,pass_through,0,0.000,1.000,inf,1,1
1779543195.678206,pass_through,0,0.000,1.000,inf,1,1
1779543195.814869,pass_through,0,0.000,1.000,inf,1,1
1779543195.830801,pass_through,0,0.000,1.000,inf,1,1
1779543195.878124,pass_through,0,0.000,1.000,inf,1,1
1779543195.928155,pass_through,0,0.000,1.000,inf,1,1
1779543195.978192,pass_through,0,0.000,1.000,inf,1,1
1779543196.028194,pass_through,0,0.000,1.000,inf,1,1
1779543196.078134,pass_through,0,0.000,1.000,inf,1,1
1779543196.128469,pass_through,0,0.000,1.000,inf,1,1
1779543196.178163,pass_through,0,0.000,1.000,inf,1,1
1779543196.294099,pass_through,0,0.000,1.000,inf,1,1
1779543196.328326,pass_through,0,0.000,1.000,inf,1,1
1779543196.378165,pass_through,0,0.000,1.000,inf,1,1
1779543196.428225,pass_through,0,0.000,1.000,inf,1,1
1779543196.478143,pass_through,0,0.000,1.000,inf,1,1
1779543196.528179,pass_through,0,0.000,1.000,inf,1,1
1779543196.578186,pass_through,0,0.000,1.000,inf,1,1
1779543196.628266,pass_through,0,0.000,1.000,inf,1,1
1779543196.678165,pass_through,0,0.000,1.000,inf,1,1
1779543196.819450,pass_through,0,0.000,1.000,inf,1,1
1779543196.835716,pass_through,0,0.000,1.000,inf,1,1
1779543196.878145,pass_through,0,0.000,1.000,inf,1,1
1779543196.928506,pass_through,0,0.000,1.000,inf,1,1
1779543196.978225,pass_through,0,0.000,1.000,inf,1,1
1779543197.028236,pass_through,0,0.000,1.000,inf,1,1
1779543197.078193,pass_through,0,0.000,1.000,inf,1,1
1779543197.128148,pass_through,0,0.000,1.000,inf,1,1
1779543197.178116,pass_through,0,0.000,1.000,inf,1,1
1779543197.286624,pass_through,0,0.000,1.000,inf,1,1
1779543197.328548,pass_through,0,0.000,1.000,inf,1,1
1779543197.378117,pass_through,0,0.000,1.000,inf,1,1
1779543197.428218,pass_through,0,0.000,1.000,inf,1,1
1779543197.478211,pass_through,0,0.000,1.000,inf,1,1
1779543197.528179,pass_through,0,0.000,1.000,inf,1,1
1779543197.578107,pass_through,0,0.000,1.000,inf,1,1
1779543197.628546,pass_through,0,0.000,1.000,inf,1,1
1779543197.678150,pass_through,0,0.000,1.000,inf,1,1
1779543197.824990,pass_through,0,0.000,1.000,inf,1,1
1779543197.840783,pass_through,0,0.000,1.000,inf,1,1
1779543197.878249,pass_through,0,0.000,1.000,inf,1,1
1779543197.928188,pass_through,0,0.000,1.000,inf,1,1
1779543197.978236,pass_through,0,0.000,1.000,inf,1,1
1779543198.028207,pass_through,0,0.000,1.000,inf,1,1
1779543198.078156,pass_through,0,0.000,1.000,inf,1,1
1779543198.128519,pass_through,0,0.000,1.000,inf,1,1
1779543198.178244,pass_through,0,0.000,1.000,inf,1,1
1779543198.285395,pass_through,0,0.000,1.000,inf,1,1
1779543198.328154,pass_through,0,0.000,1.000,inf,1,1
1779543198.378149,pass_through,0,0.000,1.000,inf,1,1
1779543198.428431,pass_through,0,0.000,1.000,inf,1,1
1779543198.478120,pass_through,0,0.000,1.000,inf,1,1
1779543198.528202,pass_through,0,0.000,1.000,inf,1,1
1779543198.578133,pass_through,0,0.000,1.000,inf,1,1
1779543198.628209,pass_through,0,0.000,1.000,inf,1,1
1779543198.678200,pass_through,0,0.000,1.000,inf,1,1
1779543198.827237,pass_through,0,0.000,1.000,inf,1,1
1779543198.853501,pass_through,0,0.000,1.000,inf,1,1
1779543198.880630,pass_through,0,0.000,1.000,inf,1,1
1779543198.928461,pass_through,0,0.000,1.000,inf,1,1
1779543198.978128,pass_through,0,0.000,1.000,inf,1,1
1779543199.028264,pass_through,0,0.000,1.000,inf,1,1
1779543199.078180,pass_through,0,0.000,1.000,inf,1,1
1779543199.128443,pass_through,0,0.000,1.000,inf,1,1
1779543199.178176,pass_through,0,0.000,1.000,inf,1,1
1779543199.291334,pass_through,0,0.000,1.000,inf,1,1
1779543199.328138,pass_through,0,0.000,1.000,inf,1,1
1779543199.378195,pass_through,0,0.000,1.000,inf,1,1
1779543199.428226,pass_through,0,0.000,1.000,inf,1,1
1779543199.478143,pass_through,0,0.000,1.000,inf,1,1
1779543199.528240,pass_through,0,0.000,1.000,inf,1,1
1779543199.578166,pass_through,0,0.000,1.000,inf,1,1
1779543199.628167,pass_through,0,0.000,1.000,inf,1,1
1779543199.678127,pass_through,0,0.000,1.000,inf,1,1
1779543199.820534,pass_through,0,0.000,1.000,inf,1,1
1779543199.845817,pass_through,0,0.000,1.000,inf,1,1
1779543199.878218,pass_through,0,0.000,1.000,inf,1,1
1779543199.928504,pass_through,0,0.000,1.000,inf,1,1
1779543199.978151,pass_through,0,0.000,1.000,inf,1,1
1779543200.028222,pass_through,0,0.000,1.000,inf,1,1
1779543200.078124,pass_through,0,0.000,1.000,inf,1,1
1779543200.128290,pass_through,0,0.000,1.000,inf,1,1
1779543200.178173,pass_through,0,0.000,1.000,inf,1,1
1779543200.329376,pass_through,0,0.000,1.000,inf,1,1
1779543200.378172,pass_through,0,0.000,1.000,inf,1,1
1779543200.428209,pass_through,0,0.000,1.000,inf,1,1
1779543200.478134,pass_through,0,0.000,1.000,inf,1,1
1779543200.528112,pass_through,0,0.000,1.000,inf,1,1
1779543200.578157,pass_through,0,0.000,1.000,inf,1,1
1779543200.628135,pass_through,0,0.000,1.000,inf,1,1
1779543200.678140,pass_through,0,0.000,1.000,inf,1,1
1779543200.825119,pass_through,0,0.000,1.000,inf,1,1
1779543200.852089,pass_through,0,0.000,1.000,inf,1,1
1779543200.880796,pass_through,0,0.000,1.000,inf,1,1
1779543200.928356,pass_through,0,0.000,1.000,inf,1,1
1779543200.978115,pass_through,0,0.000,1.000,inf,1,1
1779543201.028200,pass_through,0,0.000,1.000,inf,1,1
1779543201.078215,pass_through,0,0.000,1.000,inf,1,1
1779543201.128319,pass_through,0,0.000,1.000,inf,1,1
1779543201.178167,pass_through,0,0.000,1.000,inf,1,1
1779543201.317908,pass_through,0,0.000,1.000,inf,1,1
1779543201.333133,pass_through,0,0.000,1.000,inf,1,1
1779543201.378119,pass_through,0,0.000,1.000,inf,1,1
1779543201.428220,pass_through,0,0.000,1.000,inf,1,1
1779543201.478111,pass_through,0,0.000,1.000,inf,1,1
1779543201.528298,pass_through,0,0.000,1.000,inf,1,1
1779543201.578109,pass_through,0,0.000,1.000,inf,1,1
1779543201.628150,pass_through,0,0.000,1.000,inf,1,1
1779543201.678203,pass_through,0,0.000,1.000,inf,1,1
1779543201.820681,pass_through,0,0.000,1.000,inf,1,1
1779543201.847214,pass_through,0,0.000,1.000,inf,1,1
1779543201.878531,pass_through,0,0.000,1.000,inf,1,1
1779543201.928287,pass_through,0,0.000,1.000,inf,1,1
1779543201.978233,pass_through,0,0.000,1.000,inf,1,1
1779543202.028127,pass_through,0,0.000,1.000,inf,1,1
1779543202.078153,pass_through,0,0.000,1.000,inf,1,1
1779543202.128465,pass_through,0,0.000,1.000,inf,1,1
1779543202.178175,pass_through,0,0.000,1.000,inf,1,1
1779543202.308671,pass_through,0,0.000,1.000,inf,1,1
1779543202.329464,pass_through,0,0.000,1.000,inf,1,1
1779543202.378146,pass_through,0,0.000,1.000,inf,1,1
1779543202.428427,pass_through,0,0.000,1.000,inf,1,1
1779543202.478186,pass_through,0,0.000,1.000,inf,1,1
1779543202.528108,pass_through,0,0.000,1.000,inf,1,1
1779543202.578107,pass_through,0,0.000,1.000,inf,1,1
1779543202.628198,pass_through,0,0.000,1.000,inf,1,1
1779543202.678175,pass_through,0,0.000,1.000,inf,1,1
1779543202.784894,pass_through,0,0.000,1.000,inf,1,1
1779543202.828182,pass_through,0,0.000,1.000,inf,1,1
1779543202.878162,pass_through,0,0.000,1.000,inf,1,1
1779543202.928491,pass_through,0,0.000,1.000,inf,1,1
1779543202.978110,pass_through,0,0.000,1.000,inf,1,1
1779543203.028127,pass_through,0,0.000,1.000,inf,1,1
1779543203.078220,pass_through,0,0.000,1.000,inf,1,1
1779543203.128152,pass_through,0,0.000,1.000,inf,1,1
1779543203.178098,pass_through,0,0.000,1.000,inf,1,1
1779543203.288404,pass_through,0,0.000,1.000,inf,1,1
1779543203.328241,pass_through,0,0.000,1.000,inf,1,1
1779543203.378168,pass_through,0,0.000,1.000,inf,1,1
1779543203.428254,pass_through,0,0.000,1.000,inf,1,1
1779543203.478180,pass_through,0,0.000,1.000,inf,1,1
1779543203.528110,avoid,1,0.950,0.750,0.345,29,16
1779543203.805043,avoid,1,0.950,0.750,0.345,29,16
1779543204.205113,avoid,1,0.950,0.750,0.352,29,16
1779543204.577083,avoid,1,0.950,0.750,0.352,29,16
1779543205.169617,avoid,1,0.950,0.750,0.347,29,16
1779543205.416579,avoid,1,0.950,0.750,0.345,29,16
1779543205.744684,avoid,1,0.950,0.750,0.345,29,16
1779543206.075816,avoid,1,0.950,0.750,0.345,29,16
1779543206.363651,avoid,1,0.950,0.750,0.346,29,16
1779543206.712307,avoid,1,0.950,0.750,0.345,29,16
1779543207.089209,avoid,1,0.950,0.750,0.346,29,16
1779543207.407105,avoid,1,0.950,0.750,0.346,29,12
1779543207.745330,avoid,1,0.950,0.750,0.348,29,9
1779543208.101966,avoid,1,0.950,0.750,0.366,29,9
1779543208.379615,avoid,1,0.950,0.750,0.368,29,11
1779543208.866261,avoid,1,0.950,0.750,0.366,29,29
1779543209.132021,avoid,1,0.950,0.750,0.426,29,29
1779543209.390104,pass_through,0,0.000,1.000,inf,1,1
1779543209.484556,pass_through,0,0.000,1.000,inf,1,1
1779543209.528114,pass_through,0,0.000,1.000,inf,1,1
1779543209.578335,pass_through,0,0.000,1.000,inf,1,1
1779543209.628437,pass_through,0,0.000,1.000,inf,1,1
1779543209.678209,pass_through,0,0.000,1.000,inf,1,1
1779543209.830214,pass_through,0,0.000,1.000,inf,1,1
1779543209.878141,pass_through,0,0.000,1.000,inf,1,1
1779543209.928188,pass_through,0,0.000,1.000,inf,1,1
1779543209.978189,pass_through,0,0.000,1.000,inf,1,1
1779543210.028198,pass_through,0,0.000,1.000,inf,1,1
1779543210.078225,pass_through,0,0.000,1.000,inf,1,1
1779543210.128153,pass_through,0,0.000,1.000,inf,1,1
1779543210.178135,pass_through,0,0.000,1.000,inf,1,1
1779543210.301767,pass_through,0,0.000,1.000,inf,1,1
1779543210.328175,pass_through,0,0.000,1.000,inf,1,1
1779543210.378134,pass_through,0,0.000,1.000,inf,1,1
1779543210.428430,pass_through,0,0.000,1.000,inf,1,1
1779543210.478103,pass_through,0,0.000,1.000,inf,1,1
1779543210.528202,pass_through,0,0.000,1.000,inf,1,1
1779543210.578118,pass_through,0,0.000,1.000,inf,1,1
1779543210.628121,pass_through,0,0.000,1.000,inf,1,1
1779543210.678137,pass_through,0,0.000,1.000,inf,1,1
1779543210.798498,pass_through,0,0.000,1.000,inf,1,1
1779543210.828264,pass_through,0,0.000,1.000,inf,1,1
1779543210.878130,pass_through,0,0.000,1.000,inf,1,1
1779543210.928187,pass_through,0,0.000,1.000,inf,1,1
1779543210.978239,pass_through,0,0.000,1.000,inf,1,1
1779543211.028555,pass_through,0,0.000,1.000,inf,1,1
1779543211.078174,pass_through,0,0.000,1.000,inf,1,1
1779543211.128268,pass_through,0,0.000,1.000,inf,1,1
1779543211.178217,pass_through,0,0.000,1.000,inf,1,1
1779543211.288367,pass_through,0,0.000,1.000,inf,1,1
1779543211.328249,pass_through,0,0.000,1.000,inf,1,1
1779543211.378246,pass_through,0,0.000,1.000,inf,1,1
1779543211.428241,pass_through,0,0.000,1.000,inf,1,1
1779543211.478136,pass_through,0,0.000,1.000,inf,1,1
1779543211.528218,pass_through,0,0.000,1.000,inf,1,1
1779543211.578233,pass_through,0,0.000,1.000,inf,1,1
1779543211.628259,pass_through,0,0.000,1.000,inf,1,1
1779543211.678199,pass_through,0,0.000,1.000,inf,1,1
1779543211.810562,pass_through,0,0.000,1.000,inf,1,1
1779543211.830111,pass_through,0,0.000,1.000,inf,1,1
1779543211.878152,pass_through,0,0.000,1.000,inf,1,1
1779543211.928258,pass_through,0,0.000,1.000,inf,1,1
1779543211.978209,pass_through,0,0.000,1.000,inf,1,1
1779543212.028218,pass_through,0,0.000,1.000,inf,1,1
1779543212.078137,pass_through,0,0.000,1.000,inf,1,1
1779543212.128174,pass_through,0,0.000,1.000,inf,1,1
1779543212.178202,pass_through,0,0.000,1.000,inf,1,1
1779543212.320360,pass_through,0,0.000,1.000,inf,1,1
1779543212.337158,pass_through,0,0.000,1.000,inf,1,1
1779543212.378313,pass_through,0,0.000,1.000,inf,1,1
1779543212.428236,pass_through,0,0.000,1.000,inf,1,1
1779543212.478120,pass_through,0,0.000,1.000,inf,1,1
1779543212.528180,pass_through,0,0.000,1.000,inf,1,1
1779543212.578528,pass_through,0,0.000,1.000,inf,1,1
1779543212.628231,pass_through,0,0.000,1.000,inf,1,1
1779543212.678192,pass_through,0,0.000,1.000,inf,1,1
1779543212.849221,pass_through,0,0.000,1.000,inf,1,1
1779543212.881335,pass_through,0,0.000,1.000,inf,1,1
1779543212.928170,pass_through,0,0.000,1.000,inf,1,1
1779543212.978136,pass_through,0,0.000,1.000,inf,1,1
1779543213.028237,pass_through,0,0.000,1.000,inf,1,1
1779543213.078240,pass_through,0,0.000,1.000,inf,1,1
1779543213.128189,pass_through,0,0.000,1.000,inf,1,1
1779543213.178321,pass_through,0,0.000,1.000,inf,1,1
1779543213.322873,pass_through,0,0.000,1.000,inf,1,1
1779543213.339715,pass_through,0,0.000,1.000,inf,1,1
1779543213.378170,pass_through,0,0.000,1.000,inf,1,1
1779543213.428218,pass_through,0,0.000,1.000,inf,1,1
1779543213.478122,pass_through,0,0.000,1.000,inf,1,1
1779543213.528168,pass_through,0,0.000,1.000,inf,1,1
1779543213.578114,pass_through,0,0.000,1.000,inf,1,1
1779543213.628195,pass_through,0,0.000,1.000,inf,1,1
1779543213.678183,pass_through,0,0.000,1.000,inf,1,1
1779543213.821940,pass_through,0,0.000,1.000,inf,1,1
1779543213.838407,pass_through,0,0.000,1.000,inf,1,1
1779543213.878301,pass_through,0,0.000,1.000,inf,1,1
1779543213.928184,pass_through,0,0.000,1.000,inf,1,1
1779543213.978092,pass_through,0,0.000,1.000,inf,1,1
1779543214.028792,pass_through,0,0.000,1.000,inf,1,1
1779543214.078129,pass_through,0,0.000,1.000,inf,1,1
1779543214.128557,pass_through,0,0.000,1.000,inf,1,1
1779543214.178136,pass_through,0,0.000,1.000,inf,1,1
1779543214.313337,pass_through,0,0.000,1.000,inf,1,1
1779543214.328979,pass_through,0,0.000,1.000,inf,1,1
1779543214.378165,pass_through,0,0.000,1.000,inf,1,1
1779543214.428144,pass_through,0,0.000,1.000,inf,1,1
1779543214.478116,pass_through,0,0.000,1.000,inf,1,1
1779543214.528220,pass_through,0,0.000,1.000,inf,1,1
1779543214.578143,pass_through,0,0.000,1.000,inf,1,1
1779543214.628161,pass_through,0,0.000,1.000,inf,1,1
1779543214.678215,pass_through,0,0.000,1.000,inf,1,1
1779543214.790690,pass_through,0,0.000,1.000,inf,1,1
1779543214.828227,pass_through,0,0.000,1.000,inf,1,1
1779543214.878109,pass_through,0,0.000,1.000,inf,1,1
1779543214.928148,pass_through,0,0.000,1.000,inf,1,1
1779543214.978212,pass_through,0,0.000,1.000,inf,1,1
1779543215.028202,pass_through,0,0.000,1.000,inf,1,1
1779543215.078418,pass_through,0,0.000,1.000,inf,1,1
1779543215.128098,pass_through,0,0.000,1.000,inf,1,1
1779543215.178175,pass_through,0,0.000,1.000,inf,1,1
1779543215.329918,pass_through,0,0.000,1.000,inf,1,1
1779543215.378271,pass_through,0,0.000,1.000,inf,1,1
1779543215.428221,pass_through,0,0.000,1.000,inf,1,1
1779543215.478207,pass_through,0,0.000,1.000,inf,1,1
1779543215.528171,pass_through,0,0.000,1.000,inf,1,1
1779543215.578125,pass_through,0,0.000,1.000,inf,1,1
1779543215.628259,pass_through,0,0.000,1.000,inf,1,1
1779543215.678195,pass_through,0,0.000,1.000,inf,1,1
1779543215.805283,pass_through,0,0.000,1.000,inf,1,1
1779543215.835625,pass_through,0,0.000,1.000,inf,1,1
1779543215.878190,pass_through,0,0.000,1.000,inf,1,1
1779543215.928206,pass_through,0,0.000,1.000,inf,1,1
1779543215.978129,pass_through,0,0.000,1.000,inf,1,1
1779543216.028283,pass_through,0,0.000,1.000,inf,1,1
1779543216.078172,pass_through,0,0.000,1.000,inf,1,1
1779543216.128389,pass_through,0,0.000,1.000,inf,1,1
1779543216.178192,pass_through,0,0.000,1.000,inf,1,1
1779543216.332833,pass_through,0,0.000,1.000,inf,1,1
1779543216.378282,pass_through,0,0.000,1.000,inf,1,1
1779543216.428270,pass_through,0,0.000,1.000,inf,1,1
1779543216.478122,pass_through,0,0.000,1.000,inf,1,1
1779543216.528114,pass_through,0,0.000,1.000,inf,1,1
1779543216.578146,pass_through,0,0.000,1.000,inf,1,1
1779543216.628211,pass_through,0,0.000,1.000,inf,1,1
1779543216.678106,pass_through,0,0.000,1.000,inf,1,1
1779543216.813401,pass_through,0,0.000,1.000,inf,1,1
1779543216.829585,pass_through,0,0.000,1.000,inf,1,1
1779543216.878172,pass_through,0,0.000,1.000,inf,1,1
1779543216.928200,pass_through,0,0.000,1.000,inf,1,1
1779543216.978245,pass_through,0,0.000,1.000,inf,1,1
1779543217.028193,pass_through,0,0.000,1.000,inf,1,1
1779543217.079303,pass_through,0,0.000,1.000,inf,1,1
1779543217.129296,pass_through,0,0.000,1.000,inf,1,1
1779543217.178195,pass_through,0,0.000,1.000,inf,1,1
1779543217.300859,pass_through,0,0.000,1.000,inf,1,1
1779543217.328774,pass_through,0,0.000,1.000,inf,1,1
1779543217.378171,pass_through,0,0.000,1.000,inf,1,1
1779543217.428244,pass_through,0,0.000,1.000,inf,1,1
1779543217.478193,pass_through,0,0.000,1.000,inf,1,1
1779543217.528337,pass_through,0,0.000,1.000,inf,1,1
1779543217.578225,pass_through,0,0.000,1.000,inf,1,1
1779543217.628172,pass_through,0,0.000,1.000,inf,1,1
1779543217.678187,pass_through,0,0.000,1.000,inf,1,1
1779543217.805040,pass_through,0,0.000,1.000,inf,1,1
1779543217.828385,pass_through,0,0.000,1.000,inf,1,1
