left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
-5.4389443,-2.6323828,-6.3982404,-4.3873047,-5.9185923,-3.5098438,14.5651799
-5.3859853,-2.6606474,-6.3099756,-4.4344124,-5.8479804,-3.5475299,14.6452192
-5.3324715,-2.6878467,-6.2207858,-4.4797445,-5.7766286,-3.5837956,14.7252584
-5.2784241,-2.7139697,-6.1307069,-4.5232829,-5.7045655,-3.6186263,14.8052976
-5.2238649,-2.7390062,-6.0397748,-4.5650103,-5.6318198,-3.6520082,14.8853369
-5.1688156,-2.7629459,-5.9480260,-4.6049098,-5.5584208,-3.6839279,14.9653761
-5.1132984,-2.7857794,-5.8554973,-4.6429656,-5.4843978,-3.7143725,15.0454154
-5.0573354,-2.8074975,-5.7622256,-4.6791624,-5.4097805,-3.7433299,15.1254546
-5.0009490,-2.8280914,-5.6682483,-4.7134857,-5.3345987,-3.7707886,15.2054939
-4.9441619,-2.8475530,-5.5736031,-4.7459217,-5.2588825,-3.7967374,15.2855331
-4.8869967,-2.8658745,-5.4783279,-4.7764576,-5.1826623,-3.8211660,15.3655723
-4.8294764,-2.8830485,-5.3824607,-4.8050809,-5.1059685,-3.8440647,15.4456116
-4.7716240,-2.8990682,-5.2860400,-4.8317803,-5.0288320,-3.8654243,15.5256508
-4.7134626,-2.9139271,-5.1891043,-4.8565452,-4.9512835,-3.8852361,15.6056901
-4.6550156,-2.9276193,-5.0916926,-4.8793655,-4.8733541,-3.9034924,15.6857293
-4.5963063,-2.9401393,-4.9938438,-4.9002321,-4.7950750,-3.9201857,15.7657685
-4.5373582,-2.9514820,-4.8955970,-4.9191367,-4.7164776,-3.9353094,15.8458078
-4.4781950,-2.9616431,-4.7969916,-4.9360718,-4.6375933,-3.9488574,15.9258470
-4.4188403,-2.9706183,-4.6980671,-4.9510304,-4.5584537,-3.9608243,16.0058863
-4.3593179,-2.9784040,-4.5988632,-4.9640067,-4.4790905,-3.9712054,16.0859255
-4.2996517,-2.9849973,-4.4994194,-4.9749955,-4.3995355,-3.9799964,16.1659648
-4.2398654,-2.9903954,-4.3997757,-4.9839923,-4.3198206,-3.9871939,16.2460040
-4.1799832,-2.9945961,-4.2999719,-4.9909936,-4.2399775,-3.9927949,16.3260432
-4.1200288,-2.9975979,-4.2000480,-4.9959965,-4.1600384,-3.9967972,16.4060825
-4.0600264,-2.9993994,-4.1000440,-4.9989990,-4.0800352,-3.9991992,16.4861217
-4.0000000,-3.0000000,-4.0000000,-5.0000000,-4.0000000,-4.0000000,16.5661610
-3.9200000,-3.0000000,-3.9200000,-5.0000000,-3.9200000,-4.0000000,16.6461610
-3.8400000,-3.0000000,-3.8400000,-5.0000000,-3.8400000,-4.0000000,16.7261610
-3.7600000,-3.0000000,-3.7600000,-5.0000000,-3.7600000,-4.0000000,16.8061610
-3.6800000,-3.0000000,-3.6800000,-5.0000000,-3.6800000,-4.0000000,16.8861610
-3.6000000,-3.0000000,-3.6000000,-5.0000000,-3.6000000,-4.0000000,16.9661610
-3.5200000,-3.0000000,-3.5200000,-5.0000000,-3.5200000,-4.0000000,17.0461610
-3.4400000,-3.0000000,-3.4400000,-5.0000000,-3.4400000,-4.0000000,17.1261610
-3.3600000,-3.0000000,-3.3600000,-5.0000000,-3.3600000,-4.0000000,17.2061610
-3.2800000,-3.0000000,-3.2800000,-5.0000000,-3.2800000,-4.0000000,17.2861610
-3.2000000,-3.0000000,-3.2000000,-5.0000000,-3.2000000,-4.0000000,17.3661610
-3.1200000,-3.0000000,-3.1200000,-5.0000000,-3.1200000,-4.0000000,17.4461610
-3.0400000,-3.0000000,-3.0400000,-5.0000000,-3.0400000,-4.0000000,17.5261610
-2.9600000,-3.0000000,-2.9600000,-5.0000000,-2.9600000,-4.0000000,17.6061610
-2.8800000,-3.0000000,-2.8800000,-5.0000000,-2.8800000,-4.0000000,17.6861610
-2.8000000,-3.0000000,-2.8000000,-5.0000000,-2.8000000,-4.0000000,17.7661610
-2.7200000,-3.0000000,-2.7200000,-5.0000000,-2.7200000,-4.0000000,17.8461610
