time,mode,obstacle_count,chosen_offset,speed_limit,min_obstacle_clearance,candidate_count,collision_free_count
1779542904.263944,pass_through,0,0.000,1.500,inf,1,1
1779542904.314588,pass_through,0,0.000,1.500,inf,1,1
1779542904.363796,pass_through,0,0.000,1.500,inf,1,1
1779542904.413864,pass_through,0,0.000,1.500,inf,1,1
1779542904.463812,pass_through,0,0.000,1.500,inf,1,1
1779542904.513768,pass_through,0,0.000,1.500,inf,1,1
1779542904.563924,pass_through,0,0.000,1.500,inf,1,1
1779542904.613750,pass_through,0,0.000,1.500,inf,1,1
1779542904.743332,pass_through,0,0.000,1.500,inf,1,1
1779542904.764416,pass_through,0,0.000,1.500,inf,1,1
1779542904.813851,pass_through,0,0.000,1.500,inf,1,1
1779542904.863931,pass_through,0,0.000,1.500,inf,1,1
1779542904.914994,pass_through,0,0.000,1.500,inf,1,1
1779542904.963818,pass_through,0,0.000,1.500,inf,1,1
1779542905.013855,pass_through,0,0.000,1.500,inf,1,1
1779542905.063787,pass_through,0,0.000,1.500,inf,1,1
1779542905.113678,pass_through,0,0.000,1.500,inf,1,1
1779542905.254721,pass_through,0,0.000,1.500,inf,1,1
1779542905.270300,pass_through,0,0.000,1.500,inf,1,1
1779542905.313735,pass_through,0,0.000,1.500,inf,1,1
1779542905.364024,pass_through,0,0.000,1.500,inf,1,1
1779542905.413707,pass_through,0,0.000,1.500,inf,1,1
1779542905.463796,pass_through,0,0.000,1.500,inf,1,1
1779542905.513791,pass_through,0,0.000,1.500,inf,1,1
1779542905.563843,pass_through,0,0.000,1.500,inf,1,1
1779542905.613771,pass_through,0,0.000,1.500,inf,1,1
1779542905.730784,pass_through,0,0.000,1.500,inf,1,1
1779542905.764279,pass_through,0,0.000,1.500,inf,1,1
1779542905.813727,pass_through,0,0.000,1.500,inf,1,1
1779542905.863765,pass_through,0,0.000,1.500,inf,1,1
1779542905.913744,pass_through,0,0.000,1.500,inf,1,1
1779542905.963793,pass_through,0,0.000,1.500,inf,1,1
1779542906.013709,pass_through,0,0.000,1.500,inf,1,1
1779542906.063766,pass_through,0,0.000,1.500,inf,1,1
1779542906.113832,pass_through,0,0.000,1.500,inf,1,1
1779542906.255136,pass_through,0,0.000,1.500,inf,1,1
1779542906.275648,pass_through,0,0.000,1.500,inf,1,1
1779542906.313911,pass_through,0,0.000,1.500,inf,1,1
1779542906.364277,pass_through,0,0.000,1.500,inf,1,1
1779542906.413806,pass_through,0,0.000,1.500,inf,1,1
1779542906.463742,pass_through,0,0.000,1.500,inf,1,1
1779542906.513822,pass_through,0,0.000,1.500,inf,1,1
1779542906.563811,pass_through,0,0.000,1.500,inf,1,1
1779542906.614402,pass_through,0,0.000,1.500,inf,1,1
1779542906.732449,pass_through,0,0.000,1.500,inf,1,1
1779542906.763754,pass_through,0,0.000,1.500,inf,1,1
1779542906.813728,pass_through,0,0.000,1.500,inf,1,1
1779542906.863794,pass_through,0,0.000,1.500,inf,1,1
1779542906.914033,pass_through,0,0.000,1.500,inf,1,1
1779542906.963813,pass_through,0,0.000,1.500,inf,1,1
1779542907.013859,pass_through,0,0.000,1.500,inf,1,1
1779542907.063709,pass_through,0,0.000,1.500,inf,1,1
1779542907.113867,pass_through,0,0.000,1.500,inf,1,1
1779542907.226377,pass_through,0,0.000,1.500,inf,1,1
1779542907.263786,pass_through,0,0.000,1.500,inf,1,1
1779542907.313885,pass_through,0,0.000,1.500,inf,1,1
1779542907.363776,pass_through,0,0.000,1.500,inf,1,1
1779542907.413708,pass_through,0,0.000,1.500,inf,1,1
1779542907.464235,pass_through,0,0.000,1.500,inf,1,1
1779542907.513705,pass_through,0,0.000,1.500,inf,1,1
1779542907.564532,pass_through,0,0.000,1.500,inf,1,1
1779542907.613825,pass_through,0,0.000,1.500,inf,1,1
1779542907.726147,pass_through,0,0.000,1.500,inf,1,1
1779542907.763841,pass_through,0,0.000,1.500,inf,1,1
1779542907.813735,pass_through,0,0.000,1.500,inf,1,1
1779542907.863755,pass_through,0,0.000,1.500,inf,1,1
1779542907.913687,pass_through,0,0.000,1.500,inf,1,1
1779542907.963789,pass_through,0,0.000,1.500,inf,1,1
1779542908.013654,pass_through,0,0.000,1.500,inf,1,1
1779542908.063763,pass_through,0,0.000,1.500,inf,1,1
1779542908.113872,pass_through,0,0.000,1.500,inf,1,1
1779542908.258300,pass_through,0,0.000,1.500,inf,1,1
1779542908.274599,pass_through,0,0.000,1.500,inf,1,1
1779542908.313788,pass_through,0,0.000,1.500,inf,1,1
1779542908.363933,pass_through,0,0.000,1.500,inf,1,1
1779542908.413696,pass_through,0,0.000,1.500,inf,1,1
1779542908.463825,pass_through,0,0.000,1.500,inf,1,1
1779542908.513715,pass_through,0,0.000,1.500,inf,1,1
1779542908.563757,pass_through,0,0.000,1.500,inf,1,1
1779542908.613778,pass_through,0,0.000,1.500,inf,1,1
1779542908.756185,pass_through,0,0.000,1.500,inf,1,1
1779542908.782765,pass_through,0,0.000,1.500,inf,1,1
1779542908.813791,pass_through,0,0.000,1.500,inf,1,1
1779542908.863783,pass_through,0,0.000,1.500,inf,1,1
1779542908.913753,pass_through,0,0.000,1.500,inf,1,1
1779542908.963761,pass_through,0,0.000,1.500,inf,1,1
1779542909.013802,pass_through,0,0.000,1.500,inf,1,1
1779542909.063784,pass_through,0,0.000,1.500,inf,1,1
1779542909.113704,pass_through,0,0.000,1.500,inf,1,1
1779542909.229570,pass_through,0,0.000,1.500,inf,1,1
1779542909.263790,pass_through,0,0.000,1.500,inf,1,1
1779542909.313885,pass_through,0,0.000,1.500,inf,1,1
1779542909.363823,pass_through,0,0.000,1.500,inf,1,1
1779542909.413678,pass_through,0,0.000,1.500,inf,1,1
1779542909.463805,pass_through,0,0.000,1.500,inf,1,1
1779542909.513811,pass_through,0,0.000,1.500,inf,1,1
1779542909.563782,pass_through,0,0.000,1.500,inf,1,1
1779542909.613789,pass_through,0,0.000,1.500,inf,1,1
1779542909.762944,pass_through,0,0.000,1.500,inf,1,1
1779542909.791302,pass_through,0,0.000,1.500,inf,1,1
1779542909.819047,pass_through,0,0.000,1.500,inf,1,1
1779542909.863780,pass_through,0,0.000,1.500,inf,1,1
1779542909.914050,pass_through,0,0.000,1.500,inf,1,1
1779542909.963808,pass_through,0,0.000,1.500,inf,1,1
1779542910.013784,pass_through,0,0.000,1.500,inf,1,1
1779542910.063811,pass_through,0,0.000,1.500,inf,1,1
1779542910.113789,pass_through,0,0.000,1.500,inf,1,1
1779542910.257798,pass_through,0,0.000,1.500,inf,1,1
1779542910.273732,pass_through,0,0.000,1.500,inf,1,1
1779542910.313805,pass_through,0,0.000,1.500,inf,1,1
1779542910.363804,pass_through,0,0.000,1.500,inf,1,1
1779542910.413779,pass_through,0,0.000,1.500,inf,1,1
1779542910.463743,pass_through,0,0.000,1.500,inf,1,1
1779542910.513683,pass_through,0,0.000,1.500,inf,1,1
1779542910.563761,pass_through,0,0.000,1.500,inf,1,1
1779542910.613713,pass_through,0,0.000,1.500,inf,1,1
1779542910.724015,pass_through,0,0.000,1.500,inf,1,1
1779542910.763733,pass_through,0,0.000,1.500,inf,1,1
1779542910.813847,pass_through,0,0.000,1.500,inf,1,1
1779542910.863723,pass_through,0,0.000,1.500,inf,1,1
1779542910.913710,pass_through,0,0.000,1.500,inf,1,1
1779542910.963775,pass_through,0,0.000,1.500,inf,1,1
1779542911.013685,pass_through,0,0.000,1.500,inf,1,1
1779542911.063804,pass_through,0,0.000,1.500,inf,1,1
1779542911.113767,pass_through,0,0.000,1.500,inf,1,1
1779542911.261908,pass_through,0,0.000,1.500,inf,1,1
1779542911.290407,pass_through,0,0.000,1.500,inf,1,1
1779542911.316721,pass_through,0,0.000,1.500,inf,1,1
1779542911.363780,pass_through,0,0.000,1.500,inf,1,1
1779542911.413793,pass_through,0,0.000,1.500,inf,1,1
1779542911.463762,pass_through,0,0.000,1.500,inf,1,1
1779542911.513849,pass_through,0,0.000,1.500,inf,1,1
1779542911.563736,pass_through,0,0.000,1.500,inf,1,1
1779542911.613722,pass_through,0,0.000,1.500,inf,1,1
1779542911.727954,pass_through,0,0.000,1.500,inf,1,1
1779542911.763870,pass_through,0,0.000,1.500,inf,1,1
1779542911.813673,pass_through,0,0.000,1.500,inf,1,1
1779542911.863774,pass_through,0,0.000,1.500,inf,1,1
1779542911.913946,pass_through,0,0.000,1.500,inf,1,1
1779542911.963840,pass_through,0,0.000,1.500,inf,1,1
1779542912.013661,pass_through,0,0.000,1.500,inf,1,1
1779542912.063765,pass_through,0,0.000,1.500,inf,1,1
1779542912.113802,pass_through,0,0.000,1.500,inf,1,1
1779542912.264803,pass_through,0,0.000,1.500,inf,1,1
1779542912.313743,pass_through,0,0.000,1.500,inf,1,1
1779542912.363735,pass_through,0,0.000,1.500,inf,1,1
1779542912.413734,pass_through,0,0.000,1.500,inf,1,1
1779542912.463817,pass_through,0,0.000,1.500,inf,1,1
1779542912.513735,pass_through,0,0.000,1.500,inf,1,1
1779542912.563781,pass_through,0,0.000,1.500,inf,1,1
1779542912.613932,pass_through,0,0.000,1.500,inf,1,1
1779542912.741941,pass_through,0,0.000,1.500,inf,1,1
1779542912.764104,pass_through,0,0.000,1.500,inf,1,1
1779542912.813735,pass_through,0,0.000,1.500,inf,1,1
1779542912.863754,pass_through,0,0.000,1.500,inf,1,1
1779542912.914080,pass_through,0,0.000,1.500,inf,1,1
1779542912.963753,pass_through,0,0.000,1.500,inf,1,1
1779542913.013690,pass_through,0,0.000,1.500,inf,1,1
1779542913.063777,pass_through,0,0.000,1.500,inf,1,1
1779542913.113747,pass_through,0,0.000,1.500,inf,1,1
1779542913.225878,pass_through,0,0.000,1.500,inf,1,1
1779542913.263798,pass_through,0,0.000,1.500,inf,1,1
1779542913.313712,pass_through,0,0.000,1.500,inf,1,1
1779542913.363747,pass_through,0,0.000,1.500,inf,1,1
1779542913.413690,pass_through,0,0.000,1.500,inf,1,1
1779542913.463814,pass_through,0,0.000,1.500,inf,1,1
1779542913.513777,pass_through,0,0.000,1.500,inf,1,1
1779542913.563814,pass_through,0,0.000,1.500,inf,1,1
1779542913.613926,pass_through,0,0.000,1.500,inf,1,1
1779542913.766939,pass_through,0,0.000,1.500,inf,1,1
1779542913.813752,pass_through,0,0.000,1.500,inf,1,1
1779542913.863796,pass_through,0,0.000,1.500,inf,1,1
1779542913.913886,pass_through,0,0.000,1.500,inf,1,1
1779542913.963770,pass_through,0,0.000,1.500,inf,1,1
1779542914.013701,pass_through,0,0.000,1.500,inf,1,1
1779542914.063738,pass_through,0,0.000,1.500,inf,1,1
1779542914.113825,pass_through,0,0.000,1.500,inf,1,1
1779542914.265620,pass_through,0,0.000,1.500,inf,1,1
1779542914.313683,pass_through,0,0.000,1.500,inf,1,1
1779542914.363813,pass_through,0,0.000,1.500,inf,1,1
1779542914.413735,pass_through,0,0.000,1.500,inf,1,1
1779542914.463775,pass_through,0,0.000,1.500,inf,1,1
1779542914.513661,pass_through,0,0.000,1.500,inf,1,1
1779542914.563843,pass_through,0,0.000,1.500,inf,1,1
1779542914.613907,pass_through,0,0.000,1.500,inf,1,1
1779542914.774038,pass_through,0,0.000,1.500,inf,1,1
1779542914.813744,pass_through,0,0.000,1.500,inf,1,1
1779542914.863785,pass_through,0,0.000,1.500,inf,1,1
1779542914.914349,pass_through,0,0.000,1.500,inf,1,1
1779542914.963768,pass_through,0,0.000,1.500,inf,1,1
1779542915.013787,pass_through,0,0.000,1.500,inf,1,1
1779542915.063825,pass_through,0,0.000,1.500,inf,1,1
1779542915.113812,pass_through,0,0.000,1.500,inf,1,1
1779542915.230658,pass_through,0,0.000,1.500,inf,1,1
1779542915.263744,pass_through,0,0.000,1.500,inf,1,1
1779542915.313764,pass_through,0,0.000,1.500,inf,1,1
1779542915.363803,pass_through,0,0.000,1.500,inf,1,1
1779542915.414878,pass_through,0,0.000,1.500,inf,1,1
1779542915.463713,pass_through,0,0.000,1.500,inf,1,1
1779542915.513717,pass_through,0,0.000,1.500,inf,1,1
1779542915.563776,pass_through,0,0.000,1.500,inf,1,1
1779542915.613727,pass_through,0,0.000,1.500,inf,1,1
1779542915.757925,pass_through,0,0.000,1.500,inf,1,1
1779542915.785491,pass_through,0,0.000,1.500,inf,1,1
1779542915.813839,pass_through,0,0.000,1.500,inf,1,1
1779542915.863852,pass_through,0,0.000,1.500,inf,1,1
1779542915.913712,pass_through,0,0.000,1.500,inf,1,1
1779542915.963826,pass_through,0,0.000,1.500,inf,1,1
1779542916.013725,pass_through,0,0.000,1.500,inf,1,1
1779542916.063761,pass_through,0,0.000,1.500,inf,1,1
1779542916.113880,pass_through,0,0.000,1.500,inf,1,1
1779542916.250922,pass_through,0,0.000,1.500,inf,1,1
1779542916.277764,pass_through,0,0.000,1.500,inf,1,1
1779542916.313846,pass_through,0,0.000,1.500,inf,1,1
1779542916.363781,pass_through,0,0.000,1.500,inf,1,1
1779542916.413763,pass_through,0,0.000,1.500,inf,1,1
1779542916.463850,pass_through,0,0.000,1.500,inf,1,1
1779542916.513829,pass_through,0,0.000,1.500,inf,1,1
1779542916.563850,pass_through,0,0.000,1.500,inf,1,1
1779542916.613780,pass_through,0,0.000,1.500,inf,1,1
1779542916.763730,pass_through,0,0.000,1.500,inf,1,1
1779542916.813723,pass_through,0,0.000,1.500,inf,1,1
1779542916.863782,pass_through,0,0.000,1.500,inf,1,1
1779542916.913690,pass_through,0,0.000,1.500,inf,1,1
1779542916.963825,pass_through,0,0.000,1.500,inf,1,1
1779542917.013718,pass_through,0,0.000,1.500,inf,1,1
1779542917.063797,pass_through,0,0.000,1.500,inf,1,1
1779542917.113725,pass_through,0,0.000,1.500,inf,1,1
1779542917.222945,pass_through,0,0.000,1.500,inf,1,1
1779542917.263720,pass_through,0,0.000,1.500,inf,1,1
1779542917.313674,pass_through,0,0.000,1.500,inf,1,1
1779542917.363825,pass_through,0,0.000,1.500,inf,1,1
1779542917.413613,pass_through,0,0.000,1.500,inf,1,1
1779542917.463764,pass_through,0,0.000,1.500,inf,1,1
1779542917.513710,pass_through,0,0.000,1.500,inf,1,1
1779542917.563818,pass_through,0,0.000,1.500,inf,1,1
1779542917.613720,pass_through,0,0.000,1.500,inf,1,1
1779542917.734758,pass_through,0,0.000,1.500,inf,1,1
1779542917.765482,pass_through,0,0.000,1.500,inf,1,1
1779542917.813825,pass_through,0,0.000,1.500,inf,1,1
1779542917.863754,pass_through,0,0.000,1.500,inf,1,1
1779542917.913789,pass_through,0,0.000,1.500,inf,1,1
1779542917.963825,pass_through,0,0.000,1.500,inf,1,1
1779542918.013748,pass_through,0,0.000,1.500,inf,1,1
1779542918.063799,pass_through,0,0.000,1.500,inf,1,1
1779542918.113851,pass_through,0,0.000,1.500,inf,1,1
1779542918.227596,pass_through,0,0.000,1.500,inf,1,1
1779542918.263797,pass_through,0,0.000,1.500,inf,1,1
1779542918.313696,pass_through,0,0.000,1.500,inf,1,1
1779542918.363827,pass_through,0,0.000,1.500,inf,1,1
1779542918.414267,pass_through,0,0.000,1.500,inf,1,1
1779542918.463760,pass_through,0,0.000,1.500,inf,1,1
1779542918.513684,pass_through,0,0.000,1.500,inf,1,1
1779542918.563741,pass_through,0,0.000,1.500,inf,1,1
1779542918.613732,pass_through,0,0.000,1.500,inf,1,1
1779542918.738768,pass_through,0,0.000,1.500,inf,1,1
1779542918.763790,pass_through,0,0.000,1.500,inf,1,1
1779542918.813800,pass_through,0,0.000,1.500,inf,1,1
1779542918.863794,pass_through,0,0.000,1.500,inf,1,1
1779542918.913820,pass_through,0,0.000,1.500,inf,1,1
1779542918.963747,pass_through,0,0.000,1.500,inf,1,1
1779542919.013701,pass_through,0,0.000,1.500,inf,1,1
1779542919.063838,pass_through,0,0.000,1.500,inf,1,1
1779542919.114338,pass_through,0,0.000,1.500,inf,1,1
1779542919.237447,pass_through,0,0.000,1.500,inf,1,1
1779542919.263731,pass_through,0,0.000,1.500,inf,1,1
1779542919.313698,pass_through,0,0.000,1.500,inf,1,1
1779542919.363772,pass_through,0,0.000,1.500,inf,1,1
1779542919.413758,pass_through,0,0.000,1.500,inf,1,1
1779542919.463778,pass_through,0,0.000,1.500,inf,1,1
1779542919.513783,pass_through,0,0.000,1.500,inf,1,1
1779542919.563819,pass_through,0,0.000,1.500,inf,1,1
1779542919.613747,pass_through,0,0.000,1.500,inf,1,1
1779542919.728951,pass_through,0,0.000,1.500,inf,1,1
1779542919.763743,pass_through,0,0.000,1.500,inf,1,1
1779542919.813805,pass_through,0,0.000,1.500,inf,1,1
1779542919.863745,pass_through,0,0.000,1.500,inf,1,1
1779542919.913736,pass_through,0,0.000,1.500,inf,1,1
1779542919.963684,pass_through,0,0.000,1.500,inf,1,1
1779542920.013767,pass_through,0,0.000,1.500,inf,1,1
1779542920.063849,pass_through,0,0.000,1.500,inf,1,1
1779542920.113946,pass_through,0,0.000,1.500,inf,1,1
1779542920.237569,pass_through,0,0.000,1.500,inf,1,1
1779542920.263777,pass_through,0,0.000,1.500,inf,1,1
1779542920.313915,pass_through,0,0.000,1.500,inf,1,1
1779542920.363761,pass_through,0,0.000,1.500,inf,1,1
1779542920.413728,pass_through,0,0.000,1.500,inf,1,1
1779542920.463874,pass_through,0,0.000,1.500,inf,1,1
1779542920.513757,pass_through,0,0.000,1.500,inf,1,1
1779542920.563840,pass_through,0,0.000,1.500,inf,1,1
1779542920.613676,pass_through,0,0.000,1.500,inf,1,1
1779542920.789532,pass_through,0,0.000,1.500,inf,1,1
1779542920.817719,pass_through,0,0.000,1.500,inf,1,1
1779542920.863788,pass_through,0,0.000,1.500,inf,1,1
1779542920.913870,pass_through,0,0.000,1.500,inf,1,1
1779542920.963851,pass_through,0,0.000,1.500,inf,1,1
1779542921.013667,pass_through,0,0.000,1.500,inf,1,1
1779542921.063834,pass_through,0,0.000,1.500,inf,1,1
1779542921.113928,pass_through,0,0.000,1.500,inf,1,1
1779542921.237639,pass_through,0,0.000,1.500,inf,1,1
1779542921.263752,pass_through,0,0.000,1.500,inf,1,1
1779542921.313716,pass_through,0,0.000,1.500,inf,1,1
1779542921.363723,pass_through,0,0.000,1.500,inf,1,1
1779542921.413719,pass_through,0,0.000,1.500,inf,1,1
1779542921.463783,pass_through,0,0.000,1.500,inf,1,1
1779542921.513986,pass_through,0,0.000,1.500,inf,1,1
1779542921.563775,pass_through,0,0.000,1.500,inf,1,1
1779542921.613709,pass_through,0,0.000,1.500,inf,1,1
1779542921.731401,pass_through,0,0.000,1.500,inf,1,1
1779542921.764529,pass_through,0,0.000,1.500,inf,1,1
1779542921.813714,pass_through,0,0.000,1.500,inf,1,1
1779542921.863884,pass_through,0,0.000,1.500,inf,1,1
1779542921.913720,pass_through,0,0.000,1.500,inf,1,1
1779542921.963784,pass_through,0,0.000,1.500,inf,1,1
1779542922.013829,pass_through,0,0.000,1.500,inf,1,1
1779542922.063831,pass_through,0,0.000,1.500,inf,1,1
1779542922.113730,pass_through,0,0.000,1.500,inf,1,1
1779542922.252726,pass_through,0,0.000,1.500,inf,1,1
1779542922.266889,pass_through,0,0.000,1.500,inf,1,1
1779542922.313700,pass_through,0,0.000,1.500,inf,1,1
1779542922.363793,pass_through,0,0.000,1.500,inf,1,1
1779542922.413678,pass_through,0,0.000,1.500,inf,1,1
1779542922.463747,pass_through,0,0.000,1.500,inf,1,1
1779542922.513714,pass_through,0,0.000,1.500,inf,1,1
1779542922.563807,pass_through,0,0.000,1.500,inf,1,1
1779542922.613743,pass_through,0,0.000,1.500,inf,1,1
1779542922.729759,pass_through,0,0.000,1.500,inf,1,1
1779542922.763797,pass_through,0,0.000,1.500,inf,1,1
1779542922.813676,pass_through,0,0.000,1.500,inf,1,1
1779542922.863822,pass_through,0,0.000,1.500,inf,1,1
1779542922.913710,pass_through,0,0.000,1.500,inf,1,1
1779542922.963750,pass_through,0,0.000,1.500,inf,1,1
1779542923.013780,pass_through,0,0.000,1.500,inf,1,1
1779542923.063767,pass_through,0,0.000,1.500,inf,1,1
1779542923.113740,pass_through,0,0.000,1.500,inf,1,1
1779542923.256959,pass_through,0,0.000,1.500,inf,1,1
1779542923.281420,pass_through,0,0.000,1.500,inf,1,1
1779542923.313706,pass_through,0,0.000,1.500,inf,1,1
1779542923.363783,pass_through,0,0.000,1.500,inf,1,1
1779542923.413667,pass_through,0,0.000,1.500,inf,1,1
1779542923.463732,pass_through,0,0.000,1.500,inf,1,1
1779542923.513744,pass_through,0,0.000,1.500,inf,1,1
1779542923.563783,pass_through,0,0.000,1.500,inf,1,1
1779542923.613745,pass_through,0,0.000,1.500,inf,1,1
1779542923.741502,pass_through,0,0.000,1.500,inf,1,1
1779542923.763745,pass_through,0,0.000,1.500,inf,1,1
1779542923.813836,pass_through,0,0.000,1.500,inf,1,1
1779542923.863764,pass_through,0,0.000,1.500,inf,1,1
1779542923.913718,pass_through,0,0.000,1.500,inf,1,1
1779542923.963787,pass_through,0,0.000,1.500,inf,1,1
1779542924.013723,pass_through,0,0.000,1.500,inf,1,1
1779542924.063733,pass_through,0,0.000,1.500,inf,1,1
1779542924.113655,pass_through,0,0.000,1.500,inf,1,1
1779542924.254792,pass_through,0,0.000,1.500,inf,1,1
1779542924.280164,pass_through,0,0.000,1.500,inf,1,1
1779542924.314127,pass_through,0,0.000,1.500,inf,1,1
1779542924.363779,pass_through,0,0.000,1.500,inf,1,1
1779542924.413746,pass_through,0,0.000,1.500,inf,1,1
1779542924.463748,pass_through,0,0.000,1.500,inf,1,1
1779542924.513827,pass_through,0,0.000,1.500,inf,1,1
1779542924.563799,pass_through,0,0.000,1.500,inf,1,1
1779542924.613733,pass_through,0,0.000,1.500,inf,1,1
1779542924.751557,pass_through,0,0.000,1.500,inf,1,1
1779542924.768157,pass_through,0,0.000,1.500,inf,1,1
1779542924.813738,pass_through,0,0.000,1.500,inf,1,1
1779542924.863797,pass_through,0,0.000,1.500,inf,1,1
1779542924.913710,pass_through,0,0.000,1.500,inf,1,1
1779542924.963770,pass_through,0,0.000,1.500,inf,1,1
1779542925.013938,pass_through,0,0.000,1.500,inf,1,1
1779542925.063810,pass_through,0,0.000,1.500,inf,1,1
1779542925.113683,pass_through,0,0.000,1.500,inf,1,1
1779542925.237677,pass_through,0,0.000,1.500,inf,1,1
1779542925.264295,pass_through,0,0.000,1.500,inf,1,1
1779542925.313705,pass_through,0,0.000,1.500,inf,1,1
1779542925.363715,pass_through,0,0.000,1.500,inf,1,1
1779542925.413766,pass_through,0,0.000,1.500,inf,1,1
1779542925.463850,pass_through,0,0.000,1.500,inf,1,1
1779542925.513728,pass_through,0,0.000,1.500,inf,1,1
1779542925.563827,pass_through,0,0.000,1.500,inf,1,1
1779542925.613775,pass_through,0,0.000,1.500,inf,1,1
1779542925.757461,pass_through,0,0.000,1.500,inf,1,1
1779542925.773953,pass_through,0,0.000,1.500,inf,1,1
1779542925.813785,pass_through,0,0.000,1.500,inf,1,1
1779542925.863756,pass_through,0,0.000,1.500,inf,1,1
1779542925.913664,pass_through,0,0.000,1.500,inf,1,1
1779542925.963725,pass_through,0,0.000,1.500,inf,1,1
1779542926.013735,pass_through,0,0.000,1.500,inf,1,1
1779542926.063869,pass_through,0,0.000,1.500,inf,1,1
1779542926.113744,pass_through,0,0.000,1.500,inf,1,1
1779542926.261814,pass_through,0,0.000,1.500,inf,1,1
1779542926.287294,pass_through,0,0.000,1.500,inf,1,1
1779542926.313835,pass_through,0,0.000,1.500,inf,1,1
1779542926.364613,pass_through,0,0.000,1.500,inf,1,1
1779542926.413707,pass_through,0,0.000,1.500,inf,1,1
1779542926.463771,pass_through,0,0.000,1.500,inf,1,1
1779542926.513737,pass_through,0,0.000,1.500,inf,1,1
1779542926.563935,pass_through,0,0.000,1.500,inf,1,1
1779542926.613803,pass_through,0,0.000,1.500,inf,1,1
1779542926.764879,pass_through,0,0.000,1.500,inf,1,1
1779542926.813784,pass_through,0,0.000,1.500,inf,1,1
1779542926.863733,pass_through,0,0.000,1.500,inf,1,1
1779542926.913814,pass_through,0,0.000,1.500,inf,1,1
1779542926.963923,pass_through,0,0.000,1.500,inf,1,1
1779542927.013814,pass_through,0,0.000,1.500,inf,1,1
1779542927.063775,pass_through,0,0.000,1.500,inf,1,1
1779542927.113732,pass_through,0,0.000,1.500,inf,1,1
1779542927.224847,pass_through,0,0.000,1.500,inf,1,1
1779542927.264132,pass_through,0,0.000,1.500,inf,1,1
1779542927.313835,pass_through,0,0.000,1.500,inf,1,1
1779542927.363937,pass_through,0,0.000,1.500,inf,1,1
1779542927.413796,pass_through,0,0.000,1.500,inf,1,1
1779542927.463806,pass_through,0,0.000,1.500,inf,1,1
1779542927.513772,pass_through,0,0.000,1.500,inf,1,1
1779542927.563748,pass_through,0,0.000,1.500,inf,1,1
1779542927.613749,pass_through,0,0.000,1.500,inf,1,1
1779542927.765085,pass_through,0,0.000,1.500,inf,1,1
1779542927.813763,pass_through,0,0.000,1.500,inf,1,1
1779542927.863994,pass_through,0,0.000,1.500,inf,1,1
1779542927.913691,pass_through,0,0.000,1.500,inf,1,1
1779542927.963768,pass_through,0,0.000,1.500,inf,1,1
1779542928.013973,pass_through,0,0.000,1.500,inf,1,1
1779542928.063897,pass_through,0,0.000,1.500,inf,1,1
1779542928.113739,pass_through,0,0.000,1.500,inf,1,1
1779542928.245927,pass_through,0,0.000,1.500,inf,1,1
1779542928.263728,pass_through,0,0.000,1.500,inf,1,1
1779542928.313735,pass_through,0,0.000,1.500,inf,1,1
1779542928.363725,pass_through,0,0.000,1.500,inf,1,1
1779542928.413857,pass_through,0,0.000,1.500,inf,1,1
1779542928.463818,pass_through,0,0.000,1.500,inf,1,1
1779542928.513793,pass_through,0,0.000,1.500,inf,1,1
1779542928.563788,pass_through,0,0.000,1.500,inf,1,1
1779542928.613749,pass_through,0,0.000,1.500,inf,1,1
1779542928.749067,pass_through,0,0.000,1.500,inf,1,1
1779542928.764990,pass_through,0,0.000,1.500,inf,1,1
1779542928.813770,pass_through,0,0.000,1.500,inf,1,1
1779542928.864290,pass_through,0,0.000,1.500,inf,1,1
1779542928.913932,pass_through,0,0.000,1.500,inf,1,1
1779542928.963811,pass_through,0,0.000,1.500,inf,1,1
1779542929.013703,pass_through,0,0.000,1.500,inf,1,1
1779542929.063772,pass_through,0,0.000,1.500,inf,1,1
1779542929.113721,pass_through,0,0.000,1.500,inf,1,1
1779542929.244966,pass_through,0,0.000,1.500,inf,1,1
1779542929.268596,pass_through,0,0.000,1.500,inf,1,1
1779542929.313653,pass_through,0,0.000,1.500,inf,1,1
1779542929.363781,pass_through,0,0.000,1.500,inf,1,1
1779542929.413776,pass_through,0,0.000,1.500,inf,1,1
1779542929.463761,pass_through,0,0.000,1.500,inf,1,1
1779542929.513752,pass_through,0,0.000,1.500,inf,1,1
1779542929.563768,pass_through,0,0.000,1.500,inf,1,1
1779542929.613794,pass_through,0,0.000,1.500,inf,1,1
1779542929.763296,pass_through,0,0.000,1.500,inf,1,1
1779542929.787643,pass_through,0,0.000,1.500,inf,1,1
1779542929.814417,pass_through,0,0.000,1.500,inf,1,1
1779542929.863753,pass_through,0,0.000,1.500,inf,1,1
1779542929.914499,pass_through,0,0.000,1.500,inf,1,1
1779542929.963791,pass_through,0,0.000,1.500,inf,1,1
1779542930.013751,pass_through,0,0.000,1.500,inf,1,1
1779542930.063799,pass_through,0,0.000,1.500,inf,1,1
1779542930.113743,pass_through,0,0.000,1.500,inf,1,1
1779542930.264140,pass_through,0,0.000,1.500,inf,1,1
1779542930.313864,pass_through,0,0.000,1.500,inf,1,1
1779542930.363782,pass_through,0,0.000,1.500,inf,1,1
1779542930.413714,pass_through,0,0.000,1.500,inf,1,1
1779542930.463751,pass_through,0,0.000,1.500,inf,1,1
1779542930.513783,pass_through,0,0.000,1.500,inf,1,1
